nc,kc,mc,mr,nr,mv,nu,time
512,64,512,8,8,4,2,4.276753966666667
512,64,512,8,8,4,4,4.24746525
512,64,512,8,8,4,8,5.01325706
512,64,512,8,8,8,2,4.341624346666666
512,64,512,8,8,8,4,4.196969033333333
512,64,512,8,8,8,8,29.010106989999997
512,64,512,8,16,2,2,3.5127055566666665
512,64,512,8,16,2,4,3.596212593333333
512,64,512,8,16,2,8,6.54551786
512,64,512,8,16,2,16,3.7229798066666664
512,64,512,8,16,4,2,3.638101333333333
512,64,512,8,16,4,4,3.5548904733333333
512,64,512,8,16,4,8,6.554327053333334
512,64,512,8,16,4,16,43.48712446666667
512,64,512,8,16,8,2,3.6328249766666674
512,64,512,8,16,8,4,3.5031281766666664
512,64,512,8,16,8,8,43.56229941666667
512,64,512,8,16,8,16,37.658844810000005
512,64,512,8,32,2,2,3.78620175
512,64,512,8,32,2,4,3.5939796200000003
512,64,512,8,32,2,8,6.077754346666667
512,64,512,8,32,2,16,6.025360216666666
512,64,512,8,32,4,2,3.688512483333334
512,64,512,8,32,4,4,3.73776414
512,64,512,8,32,4,8,6.03457048
512,64,512,8,32,4,16,30.298331906666668
512,64,512,8,32,8,2,3.7861230766666663
512,64,512,8,32,8,4,3.738633033333334
512,64,512,8,32,8,8,59.44783982333334
512,64,512,8,32,8,16,51.61841431666667
512,64,512,16,2,2,2,9.12395627
512,64,512,16,2,4,2,9.23065994
512,64,512,16,2,8,2,9.34014632
512,64,512,16,2,16,2,9.214177813333333
512,64,512,16,4,2,2,8.986234426666666
512,64,512,16,4,2,4,18.47242780666667
512,64,512,16,4,4,2,9.254147576666668
512,64,512,16,4,4,4,32.53841148000001
512,64,512,16,4,8,2,9.22469729
512,64,512,16,4,8,4,9.004022236666666
512,64,512,16,4,16,2,9.142635039999998
512,64,512,16,4,16,4,23.485067906666668
512,64,512,16,8,2,2,4.90509327
512,64,512,16,8,2,4,19.552110906666666
512,64,512,16,8,2,8,20.648037503333335
512,64,512,16,8,4,2,4.850691766666667
512,64,512,16,8,4,4,19.04955262
512,64,512,16,8,4,8,4.93097029
512,64,512,16,8,8,2,4.840846896666667
512,64,512,16,8,8,4,9.811277476666667
512,64,512,16,8,8,8,28.639221813333332
512,64,512,16,8,16,2,4.960846733333333
512,64,512,16,8,16,4,43.161463299999994
512,64,512,16,8,16,8,31.57733259
512,64,512,16,16,2,2,5.282314873333333
512,64,512,16,16,2,4,11.121542033333334
512,64,512,16,16,2,8,6.283259923333333
512,64,512,16,16,2,16,4.12620173
512,64,512,16,16,4,2,5.396727236666667
512,64,512,16,16,4,4,11.28287084
512,64,512,16,16,4,8,6.2999542433333335
512,64,512,16,16,4,16,42.09526216333334
512,64,512,16,16,8,2,5.365945480000001
512,64,512,16,16,8,4,11.042276103333334
512,64,512,16,16,8,8,39.58200556333333
512,64,512,16,16,8,16,38.02404814666667
512,64,512,16,16,16,2,5.402547256666667
512,64,512,16,16,16,4,58.54895021666666
512,64,512,16,16,16,8,60.551337669999995
512,64,512,16,16,16,16,39.695528206666665
512,64,512,16,32,2,2,5.987647843333334
512,64,512,16,32,2,4,10.833906443333335
512,64,512,16,32,2,8,6.016835416666667
512,64,512,16,32,2,16,6.187664073333334
512,64,512,16,32,4,2,5.932752736666666
512,64,512,16,32,4,4,10.889286983333333
512,64,512,16,32,4,8,6.13119412
512,64,512,16,32,4,16,28.854253686666663
512,64,512,16,32,8,2,5.95743838
512,64,512,16,32,8,4,10.797376786666668
512,64,512,16,32,8,8,59.68747524333333
512,64,512,16,32,8,16,51.33516687666667
512,64,512,16,32,16,2,6.018017203333334
512,64,512,16,32,16,4,81.95644076666666
512,64,512,16,32,16,8,82.05827172666667
512,64,512,16,32,16,16,63.530686726666666
512,64,512,32,2,2,2,9.970061503333334
512,64,512,32,2,4,2,10.123276596666667
512,64,512,32,2,8,2,10.163630856666668
512,64,512,32,2,16,2,10.145065223333335
512,64,512,32,4,2,2,41.14105765666667
512,64,512,32,4,2,4,9.04906975
512,64,512,32,4,4,2,21.239211666666666
512,64,512,32,4,4,4,7.419229963333334
512,64,512,32,4,8,2,22.06518133333333
512,64,512,32,4,8,4,8.21451086
512,64,512,32,4,16,2,21.625068393333333
512,64,512,32,4,16,4,23.364072696666664
512,64,512,32,8,2,2,47.07251087
512,64,512,32,8,2,4,13.503602540000001
512,64,512,32,8,2,8,6.649935546666667
512,64,512,32,8,4,2,21.074441580000002
512,64,512,32,8,4,4,12.947472170000001
512,64,512,32,8,4,8,5.151472013333333
512,64,512,32,8,8,2,17.20313445
512,64,512,32,8,8,4,12.91564971
512,64,512,32,8,8,8,29.47808356
512,64,512,32,8,16,2,19.131553493333335
512,64,512,32,8,16,4,40.867924716666664
512,64,512,32,8,16,8,27.473977123333327
512,64,512,32,16,2,2,66.73629992666666
512,64,512,32,16,2,4,11.522642336666665
512,64,512,32,16,2,8,8.836666776666666
512,64,512,32,16,2,16,6.412856576666666
512,64,512,32,16,4,2,21.411495919999997
512,64,512,32,16,4,4,11.835570283333332
512,64,512,32,16,4,8,7.609454126666666
512,64,512,32,16,4,16,42.37010839
512,64,512,32,16,8,2,20.694055523333333
512,64,512,32,16,8,4,11.348838373333333
512,64,512,32,16,8,8,38.013949196666665
512,64,512,32,16,8,16,38.23190313333333
512,64,512,32,16,16,2,21.806106766666666
512,64,512,32,16,16,4,54.608139560000005
512,64,512,32,16,16,8,50.11893567999999
512,64,512,32,16,16,16,38.23044069666667
512,64,512,32,32,2,2,23.6607723
512,64,512,32,32,2,4,12.669992743333331
512,64,512,32,32,2,8,8.61139966
512,64,512,32,32,2,16,6.466843083333333
512,64,512,32,32,4,2,21.40661976
512,64,512,32,32,4,4,11.589833950000001
512,64,512,32,32,4,8,7.324984436666667
512,64,512,32,32,4,16,28.80930119666667
512,64,512,32,32,8,2,20.76578083
512,64,512,32,32,8,4,11.11696033
512,64,512,32,32,8,8,57.207922536666665
512,64,512,32,32,8,16,49.98392436000001
512,64,512,32,32,16,2,20.818901386666667
512,64,512,32,32,16,4,74.01039372333332
512,64,512,32,32,16,8,70.72162812
512,64,512,32,32,16,16,53.85083855333333
512,128,64,2,2,2,2,38.62853206
512,128,64,2,4,2,2,46.822524333333334
512,128,64,2,4,2,4,16.085136560000002
512,128,64,2,8,2,2,14.500096243333333
512,128,64,2,8,2,4,34.320851833333336
512,128,64,2,8,2,8,9.109638023333332
512,128,64,2,16,2,2,9.802620836666668
512,128,64,2,16,2,4,14.436413943333333
512,128,64,2,16,2,8,5.3078810333333335
512,128,64,2,16,2,16,5.745669543333333
512,128,64,2,32,2,2,6.79608422
512,128,64,2,32,2,4,12.304641353333333
512,128,64,2,32,2,8,3.9975881766666674
512,128,64,2,32,2,16,3.93706719
512,128,64,4,2,2,2,16.06274972333333
512,128,64,4,2,4,2,16.421510853333334
512,128,64,4,4,2,2,9.333393663333332
512,128,64,4,4,2,4,9.585040990000001
512,128,64,4,4,4,2,28.533709456666667
512,128,64,4,4,4,4,9.532849346666666
512,128,64,4,8,2,2,7.192070020000001
512,128,64,4,8,2,4,5.651491236666668
512,128,64,4,8,2,8,5.472609966666667
512,128,64,4,8,4,2,9.230328486666668
512,128,64,4,8,4,4,5.288238203333334
512,128,64,4,8,4,8,5.671950893333334
512,128,64,4,16,2,2,6.287847806666667
512,128,64,4,16,2,4,3.690186953333333
512,128,64,4,16,2,8,3.67804128
512,128,64,4,16,2,16,3.8670874299999998
512,128,64,4,16,4,2,6.322972936666667
512,128,64,4,16,4,4,3.651792923333334
512,128,64,4,16,4,8,3.6195027566666664
512,128,64,4,16,4,16,55.84471644
512,128,64,4,32,2,2,6.159607563333333
512,128,64,4,32,2,4,3.29083737
512,128,64,4,32,2,8,3.26687686
512,128,64,4,32,2,16,6.18800204
512,128,64,4,32,4,2,6.157879926666666
512,128,64,4,32,4,4,3.4018742966666666
512,128,64,4,32,4,8,3.253837606666667
512,128,64,4,32,4,16,30.262359533333328
512,128,64,8,2,2,2,9.566594783333333
512,128,64,8,2,4,2,9.82986202
512,128,64,8,2,8,2,9.77099101
512,128,64,8,4,2,2,5.740032096666667
512,128,64,8,4,2,4,6.843590843333333
512,128,64,8,4,4,2,5.729485626666667
512,128,64,8,4,4,4,6.814474380000001
512,128,64,8,4,8,2,6.392533503333334
512,128,64,8,4,8,4,6.69151427
512,128,64,8,8,2,2,3.776457286666667
512,128,64,8,8,2,4,3.6698672699999997
512,128,64,8,8,2,8,31.629398476666665
512,128,64,8,8,4,2,3.83312575
512,128,64,8,8,4,4,3.7764351733333332
512,128,64,8,8,4,8,4.062820053333334
512,128,64,8,8,8,2,3.7041818233333332
512,128,64,8,8,8,4,3.747177856666667
512,128,64,8,8,8,8,28.934919496666662
512,128,64,8,16,2,2,3.3600881533333338
512,128,64,8,16,2,4,3.4011824333333336
512,128,64,8,16,2,8,6.4223132099999996
512,128,64,8,16,2,16,3.335416973333334
512,128,64,8,16,4,2,3.3397867633333336
512,128,64,8,16,4,4,3.30818201
512,128,64,8,16,4,8,6.17845667
512,128,64,8,16,4,16,42.870714789999994
512,128,64,8,16,8,2,3.3067585
512,128,64,8,16,8,4,3.300009756666667
512,128,64,8,16,8,8,42.92889095333333
512,128,64,8,16,8,16,37.562719853333334
512,128,64,8,32,2,2,3.6623634300000005
512,128,64,8,32,2,4,3.34845482
512,128,64,8,32,2,8,5.987514553333334
512,128,64,8,32,2,16,5.99142957
512,128,64,8,32,4,2,3.5464993900000006
512,128,64,8,32,4,4,3.4497489733333335
512,128,64,8,32,4,8,6.008026226666666
512,128,64,8,32,4,16,30.33352375666667
512,128,64,8,32,8,2,3.635169416666666
512,128,64,8,32,8,4,3.4137213033333333
512,128,64,8,32,8,8,60.14135744333333
512,128,64,8,32,8,16,50.83903121333334
512,128,64,16,2,2,2,7.708437013333333
512,128,64,16,2,4,2,7.508167046666667
512,128,64,16,2,8,2,7.594626636666667
512,128,64,16,2,16,2,7.59891234
512,128,64,16,4,2,2,6.426519013333333
512,128,64,16,4,2,4,17.864487309999998
512,128,64,16,4,4,2,6.405913263333333
512,128,64,16,4,4,4,32.39042374333333
512,128,64,16,4,8,2,6.382375126666667
512,128,64,16,4,8,4,8.30676768
512,128,64,16,4,16,2,6.42020987
512,128,64,16,4,16,4,22.60673737333333
512,128,64,16,8,2,2,3.5391115766666665
512,128,64,16,8,2,4,19.31945916
512,128,64,16,8,2,8,20.555303659999996
512,128,64,16,8,4,2,3.75748217
512,128,64,16,8,4,4,18.92441803666667
512,128,64,16,8,4,8,3.9442761833333333
512,128,64,16,8,8,2,3.6693596866666667
512,128,64,16,8,8,4,9.473166156666666
512,128,64,16,8,8,8,28.54917838
512,128,64,16,8,16,2,3.7049011366666673
512,128,64,16,8,16,4,42.58606705333333
512,128,64,16,8,16,8,31.075645183333332
512,128,64,16,16,2,2,5.275744243333333
512,128,64,16,16,2,4,10.89306385
512,128,64,16,16,2,8,6.1547708
512,128,64,16,16,2,16,3.5364503066666666
512,128,64,16,16,4,2,5.09123513
512,128,64,16,16,4,4,10.85024436
512,128,64,16,16,4,8,6.089700833333334
512,128,64,16,16,4,16,41.90141685
512,128,64,16,16,8,2,5.219786623333333
512,128,64,16,16,8,4,10.700544426666667
512,128,64,16,16,8,8,39.43686427
512,128,64,16,16,8,16,37.782898116666665
512,128,64,16,16,16,2,5.1201343166666655
512,128,64,16,16,16,4,55.98365378333333
512,128,64,16,16,16,8,59.625534259999995
512,128,64,16,16,16,16,39.40271845333333
512,128,64,16,32,2,2,5.89900242
512,128,64,16,32,2,4,10.900684156666665
512,128,64,16,32,2,8,5.906467699999999
512,128,64,16,32,2,16,5.956978609999999
512,128,64,16,32,4,2,5.84417309
512,128,64,16,32,4,4,11.03577787
512,128,64,16,32,4,8,6.07723816
512,128,64,16,32,4,16,31.51826102333333
512,128,64,16,32,8,2,8.15025678
512,128,64,16,32,8,4,14.90830525
512,128,64,16,32,8,8,78.78603915333333
512,128,64,16,32,8,16,66.17361339333334
512,128,64,16,32,16,2,7.652011253333334
512,128,64,16,32,16,4,104.41374569333334
512,128,64,16,32,16,8,84.95855075
512,128,64,16,32,16,16,64.10517797333334
512,128,64,32,2,2,2,8.115314186666668
512,128,64,32,2,4,2,8.175840353333333
512,128,64,32,2,8,2,8.178129466666666
512,128,64,32,2,16,2,8.099009536666667
512,128,64,32,4,2,2,40.75768656333334
512,128,64,32,4,2,4,7.721119913333333
512,128,64,32,4,4,2,20.893060130000002
512,128,64,32,4,4,4,6.3356828033333334
512,128,64,32,4,8,2,20.404777906666666
512,128,64,32,4,8,4,7.13825888
512,128,64,32,4,16,2,20.28003557666667
512,128,64,32,4,16,4,21.73471643
512,128,64,32,8,2,2,45.741450040000004
512,128,64,32,8,2,4,12.256774643333332
512,128,64,32,8,2,8,6.479101706666667
512,128,64,32,8,4,2,21.16011331333333
512,128,64,32,8,4,4,12.377777006666665
512,128,64,32,8,4,8,4.58971837
512,128,64,32,8,8,2,16.49326871666667
512,128,64,32,8,8,4,12.731636423333333
512,128,64,32,8,8,8,28.64296203
512,128,64,32,8,16,2,18.72141555
512,128,64,32,8,16,4,39.67825972333333
512,128,64,32,8,16,8,30.867487300000004
512,128,64,32,16,2,2,62.50882822
512,128,64,32,16,2,4,11.32820081
512,128,64,32,16,2,8,8.37118544
512,128,64,32,16,2,16,6.046425356666667
512,128,64,32,16,4,2,20.982253253333337
512,128,64,32,16,4,4,11.64223019
512,128,64,32,16,4,8,7.112369156666667
512,128,64,32,16,4,16,41.74104993333333
512,128,64,32,16,8,2,20.510767339999997
512,128,64,32,16,8,4,10.946143736666668
512,128,64,32,16,8,8,37.78278805666666
512,128,64,32,16,8,16,38.07123060999999
512,128,64,32,16,16,2,21.36914417
512,128,64,32,16,16,4,54.53767649666667
512,128,64,32,16,16,8,59.01812790999999
512,128,64,32,16,16,16,37.69679325
512,128,64,32,32,2,2,23.588023200000002
512,128,64,32,32,2,4,12.560235169999999
512,128,64,32,32,2,8,8.479607816666666
512,128,64,32,32,2,16,5.992131076666667
512,128,64,32,32,4,2,21.020681496666665
512,128,64,32,32,4,4,11.380199363333332
512,128,64,32,32,4,8,7.05157086
512,128,64,32,32,4,16,29.980242459999996
512,128,64,32,32,8,2,20.57142991666667
512,128,64,32,32,8,4,10.782058023333333
512,128,64,32,32,8,8,58.5363772
512,128,64,32,32,8,16,50.44699771333333
512,128,64,32,32,16,2,20.811134413333335
512,128,64,32,32,16,4,75.01415943666667
512,128,64,32,32,16,8,69.92984635
512,128,64,32,32,16,16,54.559415576666666
512,128,128,2,2,2,2,38.963279496666665
512,128,128,2,4,2,2,47.541672299999995
512,128,128,2,4,2,4,16.341923316666666
512,128,128,2,8,2,2,14.60717395
512,128,128,2,8,2,4,34.90331501666667
512,128,128,2,8,2,8,9.692684586666665
512,128,128,2,16,2,2,9.8430285
512,128,128,2,16,2,4,14.38527238
512,128,128,2,16,2,8,5.209552696666666
512,128,128,2,16,2,16,5.659958483333333
512,128,128,2,32,2,2,6.724436736666666
512,128,128,2,32,2,4,12.031583533333333
512,128,128,2,32,2,8,3.91588024
512,128,128,2,32,2,16,3.8198683566666674
512,128,128,4,2,2,2,16.81298434
512,128,128,4,2,4,2,16.65405478666667
512,128,128,4,4,2,2,9.650348690000001
512,128,128,4,4,2,4,9.480484793333334
512,128,128,4,4,4,2,27.524733123333334
512,128,128,4,4,4,4,9.601091666666667
512,128,128,4,8,2,2,7.162993756666666
512,128,128,4,8,2,4,5.761784213333333
512,128,128,4,8,2,8,5.571618483333333
512,128,128,4,8,4,2,9.22040089
512,128,128,4,8,4,4,5.310151153333333
512,128,128,4,8,4,8,5.655847183333334
512,128,128,4,16,2,2,6.251254810000001
512,128,128,4,16,2,4,3.6916478999999995
512,128,128,4,16,2,8,3.592298073333333
512,128,128,4,16,2,16,3.9277676766666665
512,128,128,4,16,4,2,6.223848586666667
512,128,128,4,16,4,4,3.75747004
512,128,128,4,16,4,8,3.6164113566666676
512,128,128,4,16,4,16,55.6197806
512,128,128,4,32,2,2,6.151753913333334
512,128,128,4,32,2,4,3.232071426666667
512,128,128,4,32,2,8,3.2716210433333335
512,128,128,4,32,2,16,5.851595466666668
512,128,128,4,32,4,2,6.1643102333333335
512,128,128,4,32,4,4,3.2142632533333337
512,128,128,4,32,4,8,3.23381967
512,128,128,4,32,4,16,31.797848773333328
512,128,128,8,2,2,2,9.74179978
512,128,128,8,2,4,2,9.688613136666666
512,128,128,8,2,8,2,9.875182906666668
512,128,128,8,4,2,2,5.88230503
512,128,128,8,4,2,4,7.029124529999999
512,128,128,8,4,4,2,5.7890240466666665
512,128,128,8,4,4,4,6.802371953333334
512,128,128,8,4,8,2,6.74326455
512,128,128,8,4,8,4,6.8847461533333325
512,128,128,8,8,2,2,3.9764437233333334
512,128,128,8,8,2,4,3.97346496
512,128,128,8,8,2,8,31.688001283333335
512,128,128,8,8,4,2,3.9245136700000005
512,128,128,8,8,4,4,3.866033673333333
512,128,128,8,8,4,8,4.552329826666666
512,128,128,8,8,8,2,3.89585757
512,128,128,8,8,8,4,3.93269234
512,128,128,8,8,8,8,29.06409349
512,128,128,8,16,2,2,3.3331477366666666
512,128,128,8,16,2,4,3.3327156533333335
512,128,128,8,16,2,8,6.4212040733333335
512,128,128,8,16,2,16,3.549847403333333
512,128,128,8,16,4,2,3.25986947
512,128,128,8,16,4,4,3.23521404
512,128,128,8,16,4,8,6.089807653333333
512,128,128,8,16,4,16,42.807919250000005
512,128,128,8,16,8,2,3.2614386799999995
512,128,128,8,16,8,4,3.350528496666667
512,128,128,8,16,8,8,42.454294909999994
512,128,128,8,16,8,16,37.70087577666666
512,128,128,8,32,2,2,3.70574413
512,128,128,8,32,2,4,3.5892410500000005
512,128,128,8,32,2,8,5.849836666666666
512,128,128,8,32,2,16,5.954239173333333
512,128,128,8,32,4,2,3.602571063333333
512,128,128,8,32,4,4,3.5207749366666667
512,128,128,8,32,4,8,5.867000736666667
512,128,128,8,32,4,16,30.567830530000005
512,128,128,8,32,8,2,3.527846476666667
512,128,128,8,32,8,4,3.524015613333333
512,128,128,8,32,8,8,59.89119397333333
512,128,128,8,32,8,16,51.38367734
512,128,128,16,2,2,2,7.528889513333334
512,128,128,16,2,4,2,7.552637186666668
512,128,128,16,2,8,2,7.5244700500000015
512,128,128,16,2,16,2,7.59097839
512,128,128,16,4,2,2,7.657096486666666
512,128,128,16,4,2,4,17.96687674
512,128,128,16,4,4,2,7.869052440000001
512,128,128,16,4,4,4,32.59326945666667
512,128,128,16,4,8,2,7.8559034966666665
512,128,128,16,4,8,4,8.365532159999999
512,128,128,16,4,16,2,7.831381466666668
512,128,128,16,4,16,4,23.19884971666667
512,128,128,16,8,2,2,4.424714529999999
512,128,128,16,8,2,4,18.900349796666667
512,128,128,16,8,2,8,20.926730326666664
512,128,128,16,8,4,2,4.435066763333333
512,128,128,16,8,4,4,19.052815953333333
512,128,128,16,8,4,8,4.233542063333333
512,128,128,16,8,8,2,4.461189283333333
512,128,128,16,8,8,4,9.557124793333333
512,128,128,16,8,8,8,28.69268385
512,128,128,16,8,16,2,4.48989347
512,128,128,16,8,16,4,42.68690085
512,128,128,16,8,16,8,31.16998056333334
512,128,128,16,16,2,2,5.07701936
512,128,128,16,16,2,4,11.155906306666665
512,128,128,16,16,2,8,6.279614353333333
512,128,128,16,16,2,16,3.6809264999999995
512,128,128,16,16,4,2,5.195139666666667
512,128,128,16,16,4,4,11.257516753333332
512,128,128,16,16,4,8,6.337445003333333
512,128,128,16,16,4,16,42.70570854333333
512,128,128,16,16,8,2,5.065231533333334
512,128,128,16,16,8,4,10.8247653
512,128,128,16,16,8,8,39.749181283333336
512,128,128,16,16,8,16,37.840314426666666
512,128,128,16,16,16,2,5.153473703333333
512,128,128,16,16,16,4,56.29261529000001
512,128,128,16,16,16,8,59.56090241333334
512,128,128,16,16,16,16,39.728731483333334
512,128,128,16,32,2,2,5.798766586666666
512,128,128,16,32,2,4,10.997156783333333
512,128,128,16,32,2,8,6.1027475366666675
512,128,128,16,32,2,16,5.0595434699999995
512,128,128,16,32,4,2,5.927658246666667
512,128,128,16,32,4,4,10.885109016666666
512,128,128,16,32,4,8,6.050533426666667
512,128,128,16,32,4,16,29.716224320000002
512,128,128,16,32,8,2,5.94466254
512,128,128,16,32,8,4,10.96532794
512,128,128,16,32,8,8,59.042930530000014
512,128,128,16,32,8,16,51.87063851
512,128,128,16,32,16,2,5.865810186666668
512,128,128,16,32,16,4,80.98300305
512,128,128,16,32,16,8,82.08804096
512,128,128,16,32,16,16,63.49594449
512,128,128,32,2,2,2,8.228194503333334
512,128,128,32,2,4,2,8.183073160000001
512,128,128,32,2,8,2,8.182960433333335
512,128,128,32,2,16,2,8.112765923333333
512,128,128,32,4,2,2,40.449952233333335
512,128,128,32,4,2,4,7.81076274
512,128,128,32,4,4,2,20.20273805
512,128,128,32,4,4,4,6.356755196666667
512,128,128,32,4,8,2,21.048697033333333
512,128,128,32,4,8,4,7.1746739066666665
512,128,128,32,4,16,2,20.326872003333335
512,128,128,32,4,16,4,21.77668458
512,128,128,32,8,2,2,46.19787683333333
512,128,128,32,8,2,4,12.229769039999999
512,128,128,32,8,2,8,6.30680881
512,128,128,32,8,4,2,23.39805815
512,128,128,32,8,4,4,12.503591669999999
512,128,128,32,8,4,8,4.6859072500000005
512,128,128,32,8,8,2,16.955466246666667
512,128,128,32,8,8,4,12.429475003333334
512,128,128,32,8,8,8,28.807872856666666
512,128,128,32,8,16,2,19.218845743333333
512,128,128,32,8,16,4,40.282652436666666
512,128,128,32,8,16,8,31.100648816666666
512,128,128,32,16,2,2,63.699756303333345
512,128,128,32,16,2,4,11.438137056666667
512,128,128,32,16,2,8,8.54011356
512,128,128,32,16,2,16,6.433985856666666
512,128,128,32,16,4,2,21.568250806666665
512,128,128,32,16,4,4,13.32130887
512,128,128,32,16,4,8,7.218554516666666
512,128,128,32,16,4,16,41.75748104666666
512,128,128,32,16,8,2,20.564974699999997
512,128,128,32,16,8,4,11.176190593333335
512,128,128,32,16,8,8,37.74064293666667
512,128,128,32,16,8,16,37.91186326333334
512,128,128,32,16,16,2,21.535622219999997
512,128,128,32,16,16,4,53.59167441333334
512,128,128,32,16,16,8,58.721611103333345
512,128,128,32,16,16,16,37.88210336666667
512,128,128,32,32,2,2,25.47797460666667
512,128,128,32,32,2,4,12.072404030000001
512,128,128,32,32,2,8,8.48403272
512,128,128,32,32,2,16,6.406559659999999
512,128,128,32,32,4,2,21.39028255
512,128,128,32,32,4,4,11.418315623333333
512,128,128,32,32,4,8,7.097739706666668
512,128,128,32,32,4,16,30.64236857
512,128,128,32,32,8,2,20.64017488
512,128,128,32,32,8,4,10.85880879
512,128,128,32,32,8,8,57.164762513333336
512,128,128,32,32,8,16,50.41985815666667
512,128,128,32,32,16,2,20.922989633333334
512,128,128,32,32,16,4,74.70984672
512,128,128,32,32,16,8,70.14233929
512,128,128,32,32,16,16,54.26634324333333
512,128,256,2,2,2,2,38.59720895666667
512,128,256,2,4,2,2,47.063023816666664
512,128,256,2,4,2,4,16.45587996
512,128,256,2,8,2,2,14.555201576666668
512,128,256,2,8,2,4,34.98284417666667
512,128,256,2,8,2,8,9.575152970000001
512,128,256,2,16,2,2,9.68489791
512,128,256,2,16,2,4,14.603743933333332
512,128,256,2,16,2,8,5.101292866666666
512,128,256,2,16,2,16,5.715317763333333
512,128,256,2,32,2,2,6.836011563333333
512,128,256,2,32,2,4,12.254044616666667
512,128,256,2,32,2,8,3.776079913333333
512,128,256,2,32,2,16,3.9242358
512,128,256,4,2,2,2,16.702892953333333
512,128,256,4,2,4,2,16.24136131
512,128,256,4,4,2,2,9.555374306666666
512,128,256,4,4,2,4,9.69336898
512,128,256,4,4,4,2,27.511197183333334
512,128,256,4,4,4,4,9.408589856666667
512,128,256,4,8,2,2,7.1746424399999995
512,128,256,4,8,2,4,5.695142523333333
512,128,256,4,8,2,8,5.579731440000001
512,128,256,4,8,4,2,9.508289450000001
512,128,256,4,8,4,4,5.392315613333333
512,128,256,4,8,4,8,5.787822336666666
512,128,256,4,16,2,2,6.219190266666666
512,128,256,4,16,2,4,3.743808163333333
512,128,256,4,16,2,8,3.6380916833333337
512,128,256,4,16,2,16,3.9253803533333333
512,128,256,4,16,4,2,6.199044786666667
512,128,256,4,16,4,4,3.680391193333333
512,128,256,4,16,4,8,3.731300296666667
512,128,256,4,16,4,16,55.80728322666666
512,128,256,4,32,2,2,6.17228489
512,128,256,4,32,2,4,3.1594504933333334
512,128,256,4,32,2,8,3.239066353333333
512,128,256,4,32,2,16,6.363502443333333
512,128,256,4,32,4,2,6.159102320000001
512,128,256,4,32,4,4,3.2843994433333337
512,128,256,4,32,4,8,3.1695810266666666
512,128,256,4,32,4,16,30.920560426666672
512,128,256,8,2,2,2,9.929788833333333
512,128,256,8,2,4,2,9.893613203333333
512,128,256,8,2,8,2,9.89623353
512,128,256,8,4,2,2,5.893134136666666
512,128,256,8,4,2,4,6.77706121
512,128,256,8,4,4,2,5.904383246666666
512,128,256,8,4,4,4,6.95584408
512,128,256,8,4,8,2,6.986646220000001
512,128,256,8,4,8,4,6.80544946
512,128,256,8,8,2,2,3.9866811233333337
512,128,256,8,8,2,4,4.038921473333333
512,128,256,8,8,2,8,31.45280610666666
512,128,256,8,8,4,2,3.9696286700000005
512,128,256,8,8,4,4,3.986554226666667
512,128,256,8,8,4,8,4.552599336666667
512,128,256,8,8,8,2,4.07863199
512,128,256,8,8,8,4,3.89060195
512,128,256,8,8,8,8,29.036796406666667
512,128,256,8,16,2,2,3.365049663333333
512,128,256,8,16,2,4,3.2863181233333334
512,128,256,8,16,2,8,6.231495473333333
512,128,256,8,16,2,16,3.5345564800000004
512,128,256,8,16,4,2,3.33720961
512,128,256,8,16,4,4,3.3403850766666663
512,128,256,8,16,4,8,6.277828216666666
512,128,256,8,16,4,16,42.782461416666656
512,128,256,8,16,8,2,3.3081357033333334
512,128,256,8,16,8,4,3.2824938533333334
512,128,256,8,16,8,8,43.141272736666664
512,128,256,8,16,8,16,37.66092314666666
512,128,256,8,32,2,2,3.71855098
512,128,256,8,32,2,4,3.43642189
512,128,256,8,32,2,8,5.971019123333334
512,128,256,8,32,2,16,5.324784713333333
512,128,256,8,32,4,2,3.563820853333333
512,128,256,8,32,4,4,3.4930715699999997
512,128,256,8,32,4,8,6.0400005000000005
512,128,256,8,32,4,16,30.435804253333334
512,128,256,8,32,8,2,3.6038618333333337
512,128,256,8,32,8,4,3.5172924399999994
512,128,256,8,32,8,8,62.393638110000005
512,128,256,8,32,8,16,51.26549159333334
512,128,256,16,2,2,2,7.933989400000001
512,128,256,16,2,4,2,7.918403186666666
512,128,256,16,2,8,2,7.900951936666667
512,128,256,16,2,16,2,7.9597545300000005
512,128,256,16,4,2,2,8.129425836666668
512,128,256,16,4,2,4,18.010284376666664
512,128,256,16,4,4,2,8.143049823333333
512,128,256,16,4,4,4,32.08235166
512,128,256,16,4,8,2,8.131885136666666
512,128,256,16,4,8,4,8.274623843333332
512,128,256,16,4,16,2,8.273944250000001
512,128,256,16,4,16,4,22.956707446666666
512,128,256,16,8,2,2,4.488901423333333
512,128,256,16,8,2,4,19.289633126666665
512,128,256,16,8,2,8,20.657596920000003
512,128,256,16,8,4,2,4.645077293333333
512,128,256,16,8,4,4,18.909711663333333
512,128,256,16,8,4,8,4.562411236666667
512,128,256,16,8,8,2,4.553703466666668
512,128,256,16,8,8,4,9.868782696666667
512,128,256,16,8,8,8,28.537000263333333
512,128,256,16,8,16,2,4.516135663333333
512,128,256,16,8,16,4,43.12494539
512,128,256,16,8,16,8,31.542645789999998
512,128,256,16,16,2,2,5.143800663333334
512,128,256,16,16,2,4,10.93057849
512,128,256,16,16,2,8,6.24043777
