nc,kc,mc,mr,nr,mv,nu,time
512,128,256,16,16,4,2,111.27183466666666
512,128,256,16,16,4,4,119.05003233333333
512,128,256,16,16,4,8,110.60817866666667
512,128,256,16,16,4,16,98.485779
512,128,256,16,16,8,2,111.30594666666667
512,128,256,16,16,8,4,116.96452166666664
512,128,256,16,16,8,8,111.82449533333333
512,128,256,16,16,8,16,109.92476633333334
512,128,256,16,16,16,2,106.656832
512,128,256,16,16,16,4,121.46306833333334
512,128,256,16,16,16,8,102.147964
512,128,256,16,16,16,16,100.98649666666667
512,128,256,16,32,2,2,95.15338166666666
512,128,256,16,32,2,4,105.17835599999998
512,128,256,16,32,2,8,97.63356633333333
512,128,256,16,32,2,16,105.18225000000001
512,128,256,16,32,4,2,95.38322600000001
512,128,256,16,32,4,4,110.57890133333332
512,128,256,16,32,4,8,101.60650933333335
512,128,256,16,32,4,16,101.87539133333334
512,128,256,16,32,8,2,95.18946133333334
512,128,256,16,32,8,4,114.330504
512,128,256,16,32,8,8,99.053125
512,128,256,16,32,8,16,95.01051766666666
512,128,256,16,32,16,2,97.65519666666667
512,128,256,16,32,16,4,142.79952
512,128,256,16,32,16,8,109.86039433333335
512,128,256,16,32,16,16,101.40258933333334
512,128,256,32,2,2,2,116.08404466666667
512,128,256,32,2,4,2,119.243317
512,128,256,32,2,8,2,121.75103033333333
512,128,256,32,2,16,2,122.057111
512,128,256,32,4,2,2,132.20183066666664
512,128,256,32,4,2,4,123.42878433333331
512,128,256,32,4,4,2,124.68742066666668
512,128,256,32,4,4,4,107.54294566666667
512,128,256,32,4,8,2,129.40336966666663
512,128,256,32,4,8,4,107.90113
512,128,256,32,4,16,2,126.75524633333332
512,128,256,32,4,16,4,116.82333733333333
512,128,256,32,8,2,2,132.1964516666667
512,128,256,32,8,2,4,108.670345
512,128,256,32,8,2,8,114.75035333333334
512,128,256,32,8,4,2,119.86582466666667
512,128,256,32,8,4,4,102.25892533333332
512,128,256,32,8,4,8,114.15874566666666
512,128,256,32,8,8,2,130.03356233333335
512,128,256,32,8,8,4,103.45403666666667
512,128,256,32,8,8,8,111.57363166666667
512,128,256,32,8,16,2,142.15342433333333
512,128,256,32,8,16,4,127.769726
512,128,256,32,8,16,8,97.19567433333333
512,128,256,32,16,2,2,126.96252866666667
512,128,256,32,16,2,4,110.108742
512,128,256,32,16,2,8,111.25052033333333
512,128,256,32,16,2,16,93.07226033333333
512,128,256,32,16,4,2,114.89256866666668
512,128,256,32,16,4,4,114.37031133333333
512,128,256,32,16,4,8,96.876029
512,128,256,32,16,4,16,95.548992
512,128,256,32,16,8,2,123.66087400000002
512,128,256,32,16,8,4,100.986886
512,128,256,32,16,8,8,115.04609800000001
512,128,256,32,16,8,16,97.173037
512,128,256,32,16,16,2,140.66624966666666
512,128,256,32,16,16,4,126.65555866666666
512,128,256,32,16,16,8,110.71349199999999
512,128,256,32,16,16,16,94.47131866666666
512,128,256,32,32,2,2,135.48827899999998
512,128,256,32,32,2,4,101.16570533333334
512,128,256,32,32,2,8,95.28453033333334
512,128,256,32,32,2,16,98.857849
512,128,256,32,32,4,2,133.68240933333334
512,128,256,32,32,4,4,99.145917
512,128,256,32,32,4,8,98.002298
512,128,256,32,32,4,16,94.75860133333333
512,128,256,32,32,8,2,125.23557866666667
512,128,256,32,32,8,4,104.28001133333333
512,128,256,32,32,8,8,99.85225000000001
512,128,256,32,32,8,16,105.63528766666667
512,128,256,32,32,16,2,116.61007633333334
512,128,256,32,32,16,4,126.76249066666666
512,128,256,32,32,16,8,98.024834
512,128,256,32,32,16,16,97.41609200000002
512,128,512,2,2,2,2,93.22414433333334
512,128,512,2,4,2,2,122.51828100000002
512,128,512,2,4,2,4,63.81242366666667
512,128,512,2,8,2,2,148.33295466666667
512,128,512,2,8,2,4,143.78682366666666
512,128,512,2,8,2,8,57.25723733333332
512,128,512,2,16,2,2,148.35010066666666
512,128,512,2,16,2,4,153.401402
512,128,512,2,16,2,8,138.16784600000003
512,128,512,2,16,2,16,64.89206333333333
512,128,512,2,32,2,2,125.87138566666665
512,128,512,2,32,2,4,130.55644999999998
512,128,512,2,32,2,8,130.16155533333333
512,128,512,2,32,2,16,137.10399366666667
512,128,512,4,2,2,2,67.58160266666665
512,128,512,4,2,4,2,69.02732633333333
512,128,512,4,4,2,2,51.45663833333333
512,128,512,4,4,2,4,49.064445
512,128,512,4,4,4,2,116.372309
512,128,512,4,4,4,4,49.1469
512,128,512,4,8,2,2,47.325414
512,128,512,4,8,2,4,46.70243633333333
512,128,512,4,8,2,8,47.85566800000001
512,128,512,4,8,4,2,134.97687333333332
512,128,512,4,8,4,4,126.452773
512,128,512,4,8,4,8,48.90898033333333
512,128,512,4,16,2,2,114.06280366666665
512,128,512,4,16,2,4,114.62995633333334
512,128,512,4,16,2,8,117.21414266666669
512,128,512,4,16,2,16,118.43667333333333
512,128,512,4,16,4,2,118.35226466666664
512,128,512,4,16,4,4,114.91522333333332
512,128,512,4,16,4,8,117.23578133333334
512,128,512,4,16,4,16,114.43146066666668
512,128,512,4,32,2,2,107.58143366666668
512,128,512,4,32,2,4,126.92087633333334
512,128,512,4,32,2,8,111.78408300000001
512,128,512,4,32,2,16,115.06409066666667
512,128,512,4,32,4,2,105.65300266666668
512,128,512,4,32,4,4,126.50627333333335
512,128,512,4,32,4,8,112.00998066666666
512,128,512,4,32,4,16,107.68807633333336
512,128,512,8,2,2,2,55.37256366666667
512,128,512,8,2,4,2,55.870512333333345
512,128,512,8,2,8,2,62.92260800000001
512,128,512,8,4,2,2,48.00159566666667
512,128,512,8,4,2,4,45.94928466666667
512,128,512,8,4,4,2,47.82683933333334
512,128,512,8,4,4,4,53.72503
512,128,512,8,4,8,2,131.76199333333332
512,128,512,8,4,8,4,53.764225
512,128,512,8,8,2,2,106.51870799999999
512,128,512,8,8,2,4,109.12358933333334
512,128,512,8,8,2,8,112.253944
512,128,512,8,8,4,2,108.69733966666666
512,128,512,8,8,4,4,109.27557300000001
512,128,512,8,8,4,8,109.49623366666667
512,128,512,8,8,8,2,108.81071766666668
512,128,512,8,8,8,4,109.03706633333334
512,128,512,8,8,8,8,114.41649533333332
512,128,512,8,16,2,2,97.93370999999999
512,128,512,8,16,2,4,114.82711866666668
512,128,512,8,16,2,8,113.35979666666667
512,128,512,8,16,2,16,107.93468133333333
512,128,512,8,16,4,2,98.47183566666666
512,128,512,8,16,4,4,108.80930966666666
512,128,512,8,16,4,8,109.039073
512,128,512,8,16,4,16,105.94058366666667
512,128,512,8,16,8,2,98.19049333333334
512,128,512,8,16,8,4,108.49936166666667
512,128,512,8,16,8,8,108.37966166666665
512,128,512,8,16,8,16,99.27848666666668
512,128,512,8,32,2,2,109.33381166666666
512,128,512,8,32,2,4,106.65661266666667
512,128,512,8,32,2,8,112.13077
512,128,512,8,32,2,16,119.55239266666666
512,128,512,8,32,4,2,109.02766933333334
512,128,512,8,32,4,4,106.60560433333333
512,128,512,8,32,4,8,107.00660633333332
512,128,512,8,32,4,16,101.42519666666666
512,128,512,8,32,8,2,109.38460300000001
512,128,512,8,32,8,4,106.80875233333333
512,128,512,8,32,8,8,106.64757133333333
512,128,512,8,32,8,16,104.92873799999998
512,128,512,16,2,2,2,63.73105066666667
512,128,512,16,2,4,2,60.97876933333334
512,128,512,16,2,8,2,57.499218
512,128,512,16,2,16,2,64.16245366666668
512,128,512,16,4,2,2,107.27837833333332
512,128,512,16,4,2,4,110.485507
512,128,512,16,4,4,2,119.11371166666666
512,128,512,16,4,4,4,109.79782666666667
512,128,512,16,4,8,2,118.76831100000001
512,128,512,16,4,8,4,104.232619
512,128,512,16,4,16,2,114.79601733333332
512,128,512,16,4,16,4,134.794948
512,128,512,16,8,2,2,108.32182799999998
512,128,512,16,8,2,4,109.28177233333334
512,128,512,16,8,2,8,93.69355033333332
512,128,512,16,8,4,2,109.12952066666668
512,128,512,16,8,4,4,118.04091866666664
512,128,512,16,8,4,8,112.097058
512,128,512,16,8,8,2,103.60786
512,128,512,16,8,8,4,107.83704066666665
512,128,512,16,8,8,8,109.33969233333335
512,128,512,16,8,16,2,108.33295066666666
512,128,512,16,8,16,4,134.15720633333333
512,128,512,16,8,16,8,108.87476166666666
512,128,512,16,16,2,2,102.94387366666668
512,128,512,16,16,2,4,108.28623866666666
512,128,512,16,16,2,8,104.92120166666665
512,128,512,16,16,2,16,108.16667433333333
512,128,512,16,16,4,2,103.002027
512,128,512,16,16,4,4,113.52108900000002
512,128,512,16,16,4,8,102.42743366666667
512,128,512,16,16,4,16,97.22331833333334
512,128,512,16,16,8,2,106.94971433333332
512,128,512,16,16,8,4,121.72174133333334
512,128,512,16,16,8,8,111.87291733333332
512,128,512,16,16,8,16,104.321965
512,128,512,16,16,16,2,103.24121233333334
512,128,512,16,16,16,4,137.00782833333332
512,128,512,16,16,16,8,106.56635633333333
512,128,512,16,16,16,16,98.58717733333333
512,128,512,16,32,2,2,104.291246
512,128,512,16,32,2,4,120.88361699999999
512,128,512,16,32,2,8,96.185924
512,128,512,16,32,2,16,109.09564400000001
512,128,512,16,32,4,2,102.70374500000001
512,128,512,16,32,4,4,106.24064933333334
512,128,512,16,32,4,8,106.630268
512,128,512,16,32,4,16,100.39214299999999
512,128,512,16,32,8,2,102.334662
512,128,512,16,32,8,4,115.01210166666667
512,128,512,16,32,8,8,100.92548433333332
512,128,512,16,32,8,16,94.60959766666667
512,128,512,16,32,16,2,107.70343366666667
512,128,512,16,32,16,4,129.63599499999998
512,128,512,16,32,16,8,104.068771
512,128,512,16,32,16,16,98.68684866666665
512,128,512,32,2,2,2,118.51953499999999
512,128,512,32,2,4,2,128.72780966666667
512,128,512,32,2,8,2,127.09444966666665
512,128,512,32,2,16,2,126.10210900000001
512,128,512,32,4,2,2,125.96503700000001
512,128,512,32,4,2,4,101.50217033333334
512,128,512,32,4,4,2,114.024715
512,128,512,32,4,4,4,103.46418366666667
512,128,512,32,4,8,2,124.05695866666666
512,128,512,32,4,8,4,99.11729233333332
512,128,512,32,4,16,2,116.85685533333331
512,128,512,32,4,16,4,117.19860766666667
512,128,512,32,8,2,2,134.24340666666666
512,128,512,32,8,2,4,105.72840199999999
512,128,512,32,8,2,8,94.51109600000001
512,128,512,32,8,4,2,123.74235233333336
512,128,512,32,8,4,4,101.78080066666666
512,128,512,32,8,4,8,104.370273
512,128,512,32,8,8,2,121.686613
512,128,512,32,8,8,4,112.73672233333336
512,128,512,32,8,8,8,99.98113033333333
512,128,512,32,8,16,2,120.447885
512,128,512,32,8,16,4,120.68330000000002
512,128,512,32,8,16,8,113.03767766666667
512,128,512,32,16,2,2,133.48342666666667
512,128,512,32,16,2,4,110.12982866666665
512,128,512,32,16,2,8,113.27894966666666
512,128,512,32,16,2,16,99.25530933333333
512,128,512,32,16,4,2,124.8621
512,128,512,32,16,4,4,106.59896900000001
512,128,512,32,16,4,8,104.77380433333333
512,128,512,32,16,4,16,100.88452099999999
512,128,512,32,16,8,2,117.65236066666665
512,128,512,32,16,8,4,105.73494333333333
512,128,512,32,16,8,8,101.123457
512,128,512,32,16,8,16,110.518584
512,128,512,32,16,16,2,128.69179766666667
512,128,512,32,16,16,4,120.67625766666667
512,128,512,32,16,16,8,133.11790866666666
512,128,512,32,16,16,16,100.52280366666666
512,128,512,32,32,2,2,133.628018
512,128,512,32,32,2,4,106.600202
512,128,512,32,32,2,8,95.45928433333334
512,128,512,32,32,2,16,104.12763966666665
512,128,512,32,32,4,2,133.09767933333333
512,128,512,32,32,4,4,101.68777
512,128,512,32,32,4,8,100.60695700000001
512,128,512,32,32,4,16,100.843262
512,128,512,32,32,8,2,139.43814033333334
512,128,512,32,32,8,4,102.42272866666667
512,128,512,32,32,8,8,107.05218800000002
512,128,512,32,32,8,16,106.31970166666666
512,128,512,32,32,16,2,124.05647366666666
512,128,512,32,32,16,4,125.64237100000001
512,128,512,32,32,16,8,109.63795966666667
512,128,512,32,32,16,16,98.59387699999999
512,256,64,2,2,2,2,89.84025466666667
512,256,64,2,4,2,2,120.085174
512,256,64,2,4,2,4,58.893411333333326
512,256,64,2,8,2,2,129.85003066666667
512,256,64,2,8,2,4,133.7124556666667
512,256,64,2,8,2,8,65.072621
512,256,64,2,16,2,2,127.23477066666663
512,256,64,2,16,2,4,143.41170400000001
512,256,64,2,16,2,8,137.11001633333333
512,256,64,2,16,2,16,61.831273
512,256,64,2,32,2,2,123.60840933333336
512,256,64,2,32,2,4,141.89458366666665
512,256,64,2,32,2,8,124.62389366666665
512,256,64,2,32,2,16,135.399402
512,256,64,4,2,2,2,59.31391066666667
512,256,64,4,2,4,2,73.62390866666668
512,256,64,4,4,2,2,63.026746333333335
512,256,64,4,4,2,4,62.699375
512,256,64,4,4,4,2,124.20078766666668
512,256,64,4,4,4,4,61.59142966666666
512,256,64,4,8,2,2,48.23768
512,256,64,4,8,2,4,49.417847
512,256,64,4,8,2,8,46.31839433333333
512,256,64,4,8,4,2,121.64210666666666
512,256,64,4,8,4,4,125.48164299999999
512,256,64,4,8,4,8,52.713838
512,256,64,4,16,2,2,111.664469
512,256,64,4,16,2,4,117.49544766666666
512,256,64,4,16,2,8,113.679968
512,256,64,4,16,2,16,122.78600933333335
512,256,64,4,16,4,2,111.68860766666666
512,256,64,4,16,4,4,117.64571300000001
512,256,64,4,16,4,8,113.60338633333333
512,256,64,4,16,4,16,114.95203000000001
512,256,64,4,32,2,2,98.71439000000001
512,256,64,4,32,2,4,103.64771666666667
512,256,64,4,32,2,8,115.59519133333335
512,256,64,4,32,2,16,116.32617433333333
512,256,64,4,32,4,2,98.94518833333333
512,256,64,4,32,4,4,103.75818699999999
512,256,64,4,32,4,8,115.36933599999999
512,256,64,4,32,4,16,109.61535733333334
512,256,64,8,2,2,2,62.874011666666675
512,256,64,8,2,4,2,57.60291799999999
512,256,64,8,2,8,2,59.51276133333333
512,256,64,8,4,2,2,49.58503866666667
512,256,64,8,4,2,4,50.895674666666665
512,256,64,8,4,4,2,49.85423133333334
512,256,64,8,4,4,4,48.413195333333334
512,256,64,8,4,8,2,121.859975
512,256,64,8,4,8,4,43.65417333333333
512,256,64,8,8,2,2,113.86113633333335
512,256,64,8,8,2,4,117.38212333333331
512,256,64,8,8,2,8,112.41049633333333
512,256,64,8,8,4,2,113.69519799999999
512,256,64,8,8,4,4,117.03461200000001
512,256,64,8,8,4,8,106.88852266666667
512,256,64,8,8,8,2,113.71167366666666
512,256,64,8,8,8,4,107.99845366666668
512,256,64,8,8,8,8,118.783171
512,256,64,8,16,2,2,105.38846699999999
512,256,64,8,16,2,4,99.15626366666666
512,256,64,8,16,2,8,108.37103299999998
512,256,64,8,16,2,16,104.323235
512,256,64,8,16,4,2,101.83375133333334
512,256,64,8,16,4,4,99.39664633333334
512,256,64,8,16,4,8,101.92991733333334
512,256,64,8,16,4,16,99.44128900000001
512,256,64,8,16,8,2,101.60289266666668
512,256,64,8,16,8,4,99.33512133333333
512,256,64,8,16,8,8,107.81931
512,256,64,8,16,8,16,103.59987633333334
512,256,64,8,32,2,2,109.89377566666667
512,256,64,8,32,2,4,100.07366533333334
512,256,64,8,32,2,8,111.79009766666667
512,256,64,8,32,2,16,107.593247
512,256,64,8,32,4,2,109.92237899999998
512,256,64,8,32,4,4,100.35508566666667
512,256,64,8,32,4,8,119.41910199999998
512,256,64,8,32,4,16,99.88330099999999
512,256,64,8,32,8,2,109.82520499999998
512,256,64,8,32,8,4,100.16603533333334
512,256,64,8,32,8,8,104.03657866666666
512,256,64,8,32,8,16,97.17190400000003
512,256,64,16,2,2,2,55.501682
512,256,64,16,2,4,2,59.39785733333333
512,256,64,16,2,8,2,53.66628266666667
512,256,64,16,2,16,2,54.830320666666665
512,256,64,16,4,2,2,119.94934033333334
512,256,64,16,4,2,4,115.27392199999997
512,256,64,16,4,4,2,114.15373900000002
512,256,64,16,4,4,4,114.11658833333335
512,256,64,16,4,8,2,114.78682866666668
512,256,64,16,4,8,4,110.44044699999999
512,256,64,16,4,16,2,115.329596
512,256,64,16,4,16,4,111.975817
512,256,64,16,8,2,2,108.06232533333333
512,256,64,16,8,2,4,111.01127766666664
512,256,64,16,8,2,8,100.90856266666665
512,256,64,16,8,4,2,111.370702
512,256,64,16,8,4,4,117.90198699999998
512,256,64,16,8,4,8,99.31541766666666
512,256,64,16,8,8,2,111.39794299999998
512,256,64,16,8,8,4,113.11287200000001
512,256,64,16,8,8,8,110.893269
512,256,64,16,8,16,2,111.18414133333334
512,256,64,16,8,16,4,111.374052
512,256,64,16,8,16,8,113.48130066666664
512,256,64,16,16,2,2,111.39408933333334
512,256,64,16,16,2,4,105.74201333333333
512,256,64,16,16,2,8,104.01955833333334
512,256,64,16,16,2,16,103.02152333333333
512,256,64,16,16,4,2,104.69103566666668
512,256,64,16,16,4,4,114.9043
512,256,64,16,16,4,8,96.36575333333333
512,256,64,16,16,4,16,103.02756566666667
512,256,64,16,16,8,2,104.63103933333333
512,256,64,16,16,8,4,113.76435700000002
512,256,64,16,16,8,8,132.493181
512,256,64,16,16,8,16,93.34655066666666
512,256,64,16,16,16,2,111.43739566666666
512,256,64,16,16,16,4,130.009423
512,256,64,16,16,16,8,98.08898433333333
512,256,64,16,16,16,16,96.61551933333334
512,256,64,16,32,2,2,104.95488066666667
512,256,64,16,32,2,4,110.48037333333332
512,256,64,16,32,2,8,110.47189000000002
512,256,64,16,32,2,16,105.34308233333334
512,256,64,16,32,4,2,103.97480566666668
512,256,64,16,32,4,4,110.46899
512,256,64,16,32,4,8,106.75916766666667
512,256,64,16,32,4,16,104.38667433333333
512,256,64,16,32,8,2,104.51864233333333
512,256,64,16,32,8,4,112.812258
512,256,64,16,32,8,8,111.45825533333334
512,256,64,16,32,8,16,99.743444
512,256,64,16,32,16,2,107.14525066666668
512,256,64,16,32,16,4,107.31601199999999
512,256,64,16,32,16,8,99.77448366666667
512,256,64,16,32,16,16,104.720168
512,256,64,32,2,2,2,123.01047033333333
512,256,64,32,2,4,2,116.13975666666666
512,256,64,32,2,8,2,123.08461899999999
512,256,64,32,2,16,2,124.39332966666665
512,256,64,32,4,2,2,131.62683166666667
512,256,64,32,4,2,4,110.95713433333333
512,256,64,32,4,4,2,116.38380933333332
512,256,64,32,4,4,4,98.29281766666666
512,256,64,32,4,8,2,117.84754366666665
512,256,64,32,4,8,4,107.49410533333334
512,256,64,32,4,16,2,122.05932066666665
512,256,64,32,4,16,4,115.83594466666666
512,256,64,32,8,2,2,127.68647066666666
512,256,64,32,8,2,4,114.09430433333333
512,256,64,32,8,2,8,103.87090266666668
512,256,64,32,8,4,2,121.22203333333333
512,256,64,32,8,4,4,104.684626
512,256,64,32,8,4,8,108.66895266666667
512,256,64,32,8,8,2,117.33689333333331
512,256,64,32,8,8,4,98.975117
512,256,64,32,8,8,8,97.14411033333334
512,256,64,32,8,16,2,115.77912900000001
512,256,64,32,8,16,4,111.50981933333334
512,256,64,32,8,16,8,134.10744066666666
512,256,64,32,16,2,2,124.26882466666667
512,256,64,32,16,2,4,100.48666566666667
512,256,64,32,16,2,8,104.823074
512,256,64,32,16,2,16,96.07489066666666
512,256,64,32,16,4,2,123.56571266666666
512,256,64,32,16,4,4,115.27271099999999
512,256,64,32,16,4,8,96.125999
512,256,64,32,16,4,16,93.582729
512,256,64,32,16,8,2,124.41094333333332
512,256,64,32,16,8,4,113.87777233333331
512,256,64,32,16,8,8,112.16148700000001
512,256,64,32,16,8,16,102.71177866666666
512,256,64,32,16,16,2,139.95064233333332
512,256,64,32,16,16,4,111.03507900000001
512,256,64,32,16,16,8,98.60945966666668
512,256,64,32,16,16,16,93.421855
512,256,64,32,32,2,2,113.62229066666667
512,256,64,32,32,2,4,114.212266
512,256,64,32,32,2,8,94.223995
512,256,64,32,32,2,16,104.93329366666667
512,256,64,32,32,4,2,114.54499133333331
512,256,64,32,32,4,4,100.60796733333333
512,256,64,32,32,4,8,99.510768
512,256,64,32,32,4,16,99.652992
512,256,64,32,32,8,2,120.811825
512,256,64,32,32,8,4,111.13022366666667
512,256,64,32,32,8,8,111.68164533333334
512,256,64,32,32,8,16,91.75584633333334
512,256,64,32,32,16,2,133.806525
512,256,64,32,32,16,4,103.94557533333334
512,256,64,32,32,16,8,101.84767066666666
512,256,64,32,32,16,16,111.51670566666668
512,256,128,2,2,2,2,90.224712
512,256,128,2,4,2,2,119.80097599999999
512,256,128,2,4,2,4,59.020675
512,256,128,2,8,2,2,117.15103499999998
512,256,128,2,8,2,4,133.50532533333333
512,256,128,2,8,2,8,65.100701
512,256,128,2,16,2,2,124.88033433333335
512,256,128,2,16,2,4,143.24967966666668
512,256,128,2,16,2,8,136.80027766666666
512,256,128,2,16,2,16,65.76164133333334
512,256,128,2,32,2,2,123.84461666666667
512,256,128,2,32,2,4,141.84553333333335
512,256,128,2,32,2,8,124.53814633333333
512,256,128,2,32,2,16,135.373268
512,256,128,4,2,2,2,59.483692
512,256,128,4,2,4,2,73.73246099999999
512,256,128,4,4,2,2,62.909984
512,256,128,4,4,2,4,62.83634000000001
512,256,128,4,4,4,2,129.329613
512,256,128,4,4,4,4,61.46397366666667
512,256,128,4,8,2,2,44.80528966666666
512,256,128,4,8,2,4,48.910071333333335
512,256,128,4,8,2,8,45.947278000000004
512,256,128,4,8,4,2,122.666495
512,256,128,4,8,4,4,126.68985066666666
512,256,128,4,8,4,8,46.214095666666665
512,256,128,4,16,2,2,111.93136466666668
512,256,128,4,16,2,4,118.23750533333335
512,256,128,4,16,2,8,107.97907733333334
512,256,128,4,16,2,16,119.28443766666666
512,256,128,4,16,4,2,117.37400399999999
512,256,128,4,16,4,4,117.74865966666667
512,256,128,4,16,4,8,108.10995433333332
512,256,128,4,16,4,16,117.43561566666666
512,256,128,4,32,2,2,105.00883300000001
512,256,128,4,32,2,4,104.84714133333334
512,256,128,4,32,2,8,115.539782
512,256,128,4,32,2,16,116.79677833333335
512,256,128,4,32,4,2,105.35517599999999
512,256,128,4,32,4,4,105.05973433333332
512,256,128,4,32,4,8,115.45027533333334
512,256,128,4,32,4,16,109.76412100000002
512,256,128,8,2,2,2,60.18799233333334
512,256,128,8,2,4,2,57.539579
512,256,128,8,2,8,2,61.28417033333333
512,256,128,8,4,2,2,47.42746466666666
512,256,128,8,4,2,4,52.044513333333335
512,256,128,8,4,4,2,47.538856
512,256,128,8,4,4,4,52.21930666666667
512,256,128,8,4,8,2,120.67895733333333
512,256,128,8,4,8,4,47.853795999999996
512,256,128,8,8,2,2,111.04426900000001
512,256,128,8,8,2,4,106.53074533333333
512,256,128,8,8,2,8,113.58188866666664
512,256,128,8,8,4,2,111.574465
512,256,128,8,8,4,4,106.83666099999999
512,256,128,8,8,4,8,110.32386333333334
512,256,128,8,8,8,2,109.00146133333334
512,256,128,8,8,8,4,111.12770833333333
512,256,128,8,8,8,8,122.63027533333334
512,256,128,8,16,2,2,103.06961066666666
512,256,128,8,16,2,4,101.13341733333333
512,256,128,8,16,2,8,109.270079
512,256,128,8,16,2,16,106.97578966666666
512,256,128,8,16,4,2,103.17086133333333
512,256,128,8,16,4,4,101.35620933333333
512,256,128,8,16,4,8,103.88294166666667
512,256,128,8,16,4,16,96.76088533333333
512,256,128,8,16,8,2,103.317706
512,256,128,8,16,8,4,101.381628
512,256,128,8,16,8,8,136.41262533333332
512,256,128,8,16,8,16,98.92425933333334
512,256,128,8,32,2,2,109.59937000000001
512,256,128,8,32,2,4,99.99619966666667
512,256,128,8,32,2,8,104.67331333333333
512,256,128,8,32,2,16,100.37366899999999
512,256,128,8,32,4,2,113.410152
512,256,128,8,32,4,4,103.18587866666667
512,256,128,8,32,4,8,116.59590833333336
512,256,128,8,32,4,16,112.28096033333333
512,256,128,8,32,8,2,109.804512
512,256,128,8,32,8,4,100.08476966666666
512,256,128,8,32,8,8,106.31799300000002
512,256,128,8,32,8,16,97.54612900000001
512,256,128,16,2,2,2,55.71996733333334
512,256,128,16,2,4,2,58.98137266666666
512,256,128,16,2,8,2,53.680905333333335
512,256,128,16,2,16,2,54.84835033333334
512,256,128,16,4,2,2,120.43568533333334
512,256,128,16,4,2,4,115.10901666666665
512,256,128,16,4,4,2,114.42228066666668
512,256,128,16,4,4,4,114.35135633333334
512,256,128,16,4,8,2,114.38053466666666
512,256,128,16,4,8,4,110.73321933333332
512,256,128,16,4,16,2,115.76791633333332
512,256,128,16,4,16,4,112.52381133333334
512,256,128,16,8,2,2,106.10001566666666
512,256,128,16,8,2,4,100.82620733333333
512,256,128,16,8,2,8,100.92478933333334
512,256,128,16,8,4,2,106.23232366666666
512,256,128,16,8,4,4,115.42845566666665
512,256,128,16,8,4,8,99.417844
512,256,128,16,8,8,2,106.37191366666666
512,256,128,16,8,8,4,107.91502966666667
512,256,128,16,8,8,8,110.85335233333332
512,256,128,16,8,16,2,103.0566
512,256,128,16,8,16,4,120.452192
512,256,128,16,8,16,8,113.51133966666666
512,256,128,16,16,2,2,111.60027899999999
512,256,128,16,16,2,4,119.69922500000001
512,256,128,16,16,2,8,102.22220333333334
512,256,128,16,16,2,16,101.085698
512,256,128,16,16,4,2,104.50731966666666
512,256,128,16,16,4,4,112.07223933333331
512,256,128,16,16,4,8,95.21852866666669
512,256,128,16,16,4,16,102.907354
512,256,128,16,16,8,2,104.67105333333333
512,256,128,16,16,8,4,113.81888699999999
512,256,128,16,16,8,8,101.19484533333333
512,256,128,16,16,8,16,93.61354899999999
512,256,128,16,16,16,2,111.43624533333333
512,256,128,16,16,16,4,136.190812
512,256,128,16,16,16,8,132.97495133333334
512,256,128,16,16,16,16,96.59343433333333
512,256,128,16,32,2,2,104.42732566666668
512,256,128,16,32,2,4,101.88013366666667
512,256,128,16,32,2,8,95.44747566666666
512,256,128,16,32,2,16,105.00552366666668
512,256,128,16,32,4,2,104.50555600000001
512,256,128,16,32,4,4,108.28519266666666
512,256,128,16,32,4,8,109.71749133333333
512,256,128,16,32,4,16,98.07893566666667
512,256,128,16,32,8,2,104.38853966666667
512,256,128,16,32,8,4,112.476879
512,256,128,16,32,8,8,111.54732466666668
512,256,128,16,32,8,16,96.631039
512,256,128,16,32,16,2,103.54039233333334
512,256,128,16,32,16,4,134.19713066666665
512,256,128,16,32,16,8,104.41658033333333
512,256,128,16,32,16,16,98.62272033333333
512,256,128,32,2,2,2,116.51802333333333
512,256,128,32,2,4,2,120.41664333333334
512,256,128,32,2,8,2,120.70015133333334
512,256,128,32,2,16,2,119.04848066666668
512,256,128,32,4,2,2,123.066292
512,256,128,32,4,2,4,108.04227133333333
512,256,128,32,4,4,2,122.64953866666669
512,256,128,32,4,4,4,106.66142633333334
512,256,128,32,4,8,2,116.93702066666665
512,256,128,32,4,8,4,102.788867
512,256,128,32,4,16,2,115.54647766666666
512,256,128,32,4,16,4,131.69493333333332
512,256,128,32,8,2,2,135.67685133333336
512,256,128,32,8,2,4,111.16838533333333
512,256,128,32,8,2,8,93.90053866666666
512,256,128,32,8,4,2,125.433664
512,256,128,32,8,4,4,100.72889733333332
512,256,128,32,8,4,8,101.37313166666667
512,256,128,32,8,8,2,122.53990866666668
512,256,128,32,8,8,4,97.88513933333334
512,256,128,32,8,8,8,102.77359633333333
512,256,128,32,8,16,2,128.14252299999998
512,256,128,32,8,16,4,113.56862566666668
512,256,128,32,8,16,8,108.12401133333333
512,256,128,32,16,2,2,118.23861833333333
512,256,128,32,16,2,4,108.01539299999999
512,256,128,32,16,2,8,120.37607333333331
512,256,128,32,16,2,16,92.991205
512,256,128,32,16,4,2,113.54678166666667
512,256,128,32,16,4,4,110.36828266666666
512,256,128,32,16,4,8,94.66835266666666
512,256,128,32,16,4,16,95.546414
512,256,128,32,16,8,2,129.25410666666667
512,256,128,32,16,8,4,106.74437666666667
512,256,128,32,16,8,8,99.99467700000001
512,256,128,32,16,8,16,94.61752
