nc,kc,mc,mr,nr,mv,nu,time
512,64,512,8,4,4,2,5.5145050666666675
512,64,512,8,4,4,4,6.150774433333333
512,64,512,8,4,8,2,7.745750126666668
512,64,512,8,4,8,4,6.389563343333333
512,64,512,8,8,2,2,4.205073006666667
512,64,512,8,8,2,4,3.9751656733333336
512,64,512,8,8,2,8,33.060805286666664
512,64,512,8,8,4,2,4.152626943333333
512,64,512,8,8,4,4,3.9869052799999993
512,64,512,8,8,4,8,4.10962161
512,64,512,8,8,8,2,3.9959626233333334
512,64,512,8,8,8,4,4.00709729
512,64,512,8,8,8,8,85.19074617666665
512,64,512,8,16,2,2,4.478474676666666
512,64,512,8,16,2,4,4.5354003433333325
512,64,512,8,16,2,8,5.6399593433333335
512,64,512,8,16,2,16,3.651777983333333
512,64,512,8,16,4,2,4.483270646666667
512,64,512,8,16,4,4,4.479469313333333
512,64,512,8,16,4,8,5.643534356666667
512,64,512,8,16,4,16,66.14872686333334
512,64,512,8,16,8,2,4.546319063333334
512,64,512,8,16,8,4,4.473740393333333
512,64,512,8,16,8,8,56.64040023333334
512,64,512,8,16,8,16,113.66422997000001
512,64,512,8,32,2,2,4.563752263333333
512,64,512,8,32,2,4,4.580010290000001
512,64,512,8,32,2,8,5.07161095
512,64,512,8,32,2,16,5.147595283333334
512,64,512,8,32,4,2,4.562824976666667
512,64,512,8,32,4,4,4.611878976666667
512,64,512,8,32,4,8,5.201223976666666
512,64,512,8,32,4,16,33.79666128666666
512,64,512,8,32,8,2,4.518022326666666
512,64,512,8,32,8,4,4.542736329999999
512,64,512,8,32,8,8,88.82894167333333
512,64,512,8,32,8,16,69.22073314666666
512,64,512,16,2,2,2,8.38210505
512,64,512,16,2,4,2,8.353565943333333
512,64,512,16,2,8,2,8.72944461
512,64,512,16,2,16,2,8.368058003333333
512,64,512,16,4,2,2,13.837014703333335
512,64,512,16,4,2,4,49.49905804666666
512,64,512,16,4,4,2,13.083313986666665
512,64,512,16,4,4,4,36.95791388999999
512,64,512,16,4,8,2,13.22015488
512,64,512,16,4,8,4,7.7061296766666665
512,64,512,16,4,16,2,13.29882835
512,64,512,16,4,16,4,64.30890681333334
512,64,512,16,8,2,2,7.362610946666667
512,64,512,16,8,2,4,14.131478243333333
512,64,512,16,8,2,8,58.217421990000005
512,64,512,16,8,4,2,7.346880879999999
512,64,512,16,8,4,4,13.584300623333334
512,64,512,16,8,4,8,5.087955333333333
512,64,512,16,8,8,2,7.634253326666667
512,64,512,16,8,8,4,10.26225665
512,64,512,16,8,8,8,85.65076210333332
512,64,512,16,8,16,2,7.388181473333334
512,64,512,16,8,16,4,91.29138661666667
512,64,512,16,8,16,8,87.46294869666667
512,64,512,16,16,2,2,6.607873376666666
512,64,512,16,16,2,4,10.004538043333332
512,64,512,16,16,2,8,5.6451340100000005
512,64,512,16,16,2,16,4.477479673333333
512,64,512,16,16,4,2,6.8420613433333335
512,64,512,16,16,4,4,9.475089346666667
512,64,512,16,16,4,8,5.390983343333334
512,64,512,16,16,4,16,65.72618523666667
512,64,512,16,16,8,2,6.7457408
512,64,512,16,16,8,4,9.416224566666667
512,64,512,16,16,8,8,52.65699547666666
512,64,512,16,16,8,16,113.70785498666669
512,64,512,16,16,16,2,6.635737776666667
512,64,512,16,16,16,4,162.13534502
512,64,512,16,16,16,8,119.23579550666666
512,64,512,16,16,16,16,114.96274731666665
512,64,512,16,32,2,2,5.271554673333333
512,64,512,16,32,2,4,9.402134016666666
512,64,512,16,32,2,8,5.09049001
512,64,512,16,32,2,16,5.049317663333333
512,64,512,16,32,4,2,5.251768993333333
512,64,512,16,32,4,4,9.044234656666667
512,64,512,16,32,4,8,5.205717996666667
512,64,512,16,32,4,16,33.68383266666667
512,64,512,16,32,8,2,5.312547003333334
512,64,512,16,32,8,4,9.240832016666666
512,64,512,16,32,8,8,86.48631369333333
512,64,512,16,32,8,16,67.41218678000001
512,64,512,16,32,16,2,5.295365996666666
512,64,512,16,32,16,4,267.19686467
512,64,512,16,32,16,8,216.98888305333332
512,64,512,16,32,16,16,141.94771654333334
512,64,512,32,2,2,2,9.00196446
512,64,512,32,2,4,2,8.795898799999998
512,64,512,32,2,8,2,9.057557813333332
512,64,512,32,2,16,2,9.1117643
512,64,512,32,4,2,2,74.82472943
512,64,512,32,4,2,4,12.192546336666668
512,64,512,32,4,4,2,23.5067808
512,64,512,32,4,4,4,6.877468946666666
512,64,512,32,4,8,2,23.247900216666668
512,64,512,32,4,8,4,8.092866116666666
512,64,512,32,4,16,2,23.636867969999997
512,64,512,32,4,16,4,43.818708650000005
512,64,512,32,8,2,2,113.15985859333334
512,64,512,32,8,2,4,11.243522046666667
512,64,512,32,8,2,8,5.893784023333333
512,64,512,32,8,4,2,24.42772419
512,64,512,32,8,4,4,10.84208625
512,64,512,32,8,4,8,5.873443636666667
512,64,512,32,8,8,2,19.755410216666665
512,64,512,32,8,8,4,11.176771759999998
512,64,512,32,8,8,8,86.02934063000001
512,64,512,32,8,16,2,20.579594883333336
512,64,512,32,8,16,4,85.79184565
512,64,512,32,8,16,8,62.36717614666666
512,64,512,32,16,2,2,193.16634305666668
512,64,512,32,16,2,4,10.086668346666666
512,64,512,32,16,2,8,7.315312343333333
512,64,512,32,16,2,16,5.6956026500000005
512,64,512,32,16,4,2,23.86489455
512,64,512,32,16,4,4,10.856739253333334
512,64,512,32,16,4,8,6.811930326666667
512,64,512,32,16,4,16,65.66304319666666
512,64,512,32,16,8,2,18.310232163333332
512,64,512,32,16,8,4,9.74593271
512,64,512,32,16,8,8,51.343559930000005
512,64,512,32,16,8,16,114.39370996000001
512,64,512,32,16,16,2,18.540527073333337
512,64,512,32,16,16,4,162.05048259666668
512,64,512,32,16,16,8,107.31143106666667
512,64,512,32,16,16,16,113.71038735333333
512,64,512,32,32,2,2,25.14977083
512,64,512,32,32,2,4,12.247980160000001
512,64,512,32,32,2,8,7.00070326
512,64,512,32,32,2,16,6.84759995
512,64,512,32,32,4,2,23.669612303333334
512,64,512,32,32,4,4,10.559125186666666
512,64,512,32,32,4,8,6.739097173333334
512,64,512,32,32,4,16,33.50459916
512,64,512,32,32,8,2,17.762336246666667
512,64,512,32,32,8,4,9.468176283333332
512,64,512,32,32,8,8,82.25263466666667
512,64,512,32,32,8,16,65.16638957333333
512,64,512,32,32,16,2,17.59043182
512,64,512,32,32,16,4,270.3264455466667
512,64,512,32,32,16,8,189.49644603666664
512,64,512,32,32,16,16,125.13799793000001
512,128,64,2,2,2,2,54.006291366666666
512,128,64,2,4,2,2,42.00186708333333
512,128,64,2,4,2,4,14.870848669999999
512,128,64,2,8,2,2,12.383421266666668
512,128,64,2,8,2,4,31.209901806666664
512,128,64,2,8,2,8,8.22935564
512,128,64,2,16,2,2,19.59520569
512,128,64,2,16,2,4,20.489028883333333
512,128,64,2,16,2,8,4.39536658
512,128,64,2,16,2,16,4.746948570000001
512,128,64,2,32,2,2,19.330213256666667
512,128,64,2,32,2,4,38.56896859333333
512,128,64,2,32,2,8,3.0618138666666668
512,128,64,2,32,2,16,3.07555084
512,128,64,4,2,2,2,15.184623713333334
512,128,64,4,2,4,2,15.456407483333333
512,128,64,4,4,2,2,8.437317993333332
512,128,64,4,4,2,4,8.24650507
512,128,64,4,4,4,2,31.43916647333334
512,128,64,4,4,4,4,8.268528316666668
512,128,64,4,8,2,2,5.9514523399999995
512,128,64,4,8,2,4,5.68734934
512,128,64,4,8,2,8,4.656440006666667
512,128,64,4,8,4,2,9.569174233333333
512,128,64,4,8,4,4,5.671843806666667
512,128,64,4,8,4,8,4.602796036666667
512,128,64,4,16,2,2,16.934923143333332
512,128,64,4,16,2,4,2.8365525999999996
512,128,64,4,16,2,8,2.796393633333333
512,128,64,4,16,2,16,3.0827522999999997
512,128,64,4,16,4,2,16.941334153333333
512,128,64,4,16,4,4,2.809230303333334
512,128,64,4,16,4,8,2.8253703066666667
512,128,64,4,16,4,16,65.64699777999999
512,128,64,4,32,2,2,17.024906493333333
512,128,64,4,32,2,4,3.3741809233333333
512,128,64,4,32,2,8,3.557859936666667
512,128,64,4,32,2,16,5.424338363333333
512,128,64,4,32,4,2,17.056512566666665
512,128,64,4,32,4,4,3.368360736666667
512,128,64,4,32,4,8,3.3856279833333334
512,128,64,4,32,4,16,33.548089929999996
512,128,64,8,2,2,2,8.7000305
512,128,64,8,2,4,2,8.714246816666668
512,128,64,8,2,8,2,8.610933173333333
512,128,64,8,4,2,2,4.802927943333333
512,128,64,8,4,2,4,5.6892796
512,128,64,8,4,4,2,4.857165280000001
512,128,64,8,4,4,4,5.6699131933333335
512,128,64,8,4,8,2,6.547237836666667
512,128,64,8,4,8,4,5.767282856666666
512,128,64,8,8,2,2,3.664004956666666
512,128,64,8,8,2,4,3.6395082866666675
512,128,64,8,8,2,8,34.40136178
512,128,64,8,8,4,2,3.5858966933333334
512,128,64,8,8,4,4,3.5693003566666666
512,128,64,8,8,4,8,3.7122980233333336
512,128,64,8,8,8,2,3.6582140266666663
512,128,64,8,8,8,4,3.6235167466666676
512,128,64,8,8,8,8,85.69435914
512,128,64,8,16,2,2,4.246337016666667
512,128,64,8,16,2,4,4.244945666666667
512,128,64,8,16,2,8,5.434458666666667
512,128,64,8,16,2,16,3.535171666666667
512,128,64,8,16,4,2,4.248507689999999
512,128,64,8,16,4,4,4.246272693333333
512,128,64,8,16,4,8,5.345872363333333
512,128,64,8,16,4,16,65.47085824333334
512,128,64,8,16,8,2,4.26374568
512,128,64,8,16,8,4,4.305443690000001
512,128,64,8,16,8,8,56.16041979666666
512,128,64,8,16,8,16,113.32336393
512,128,64,8,32,2,2,4.436647133333334
512,128,64,8,32,2,4,4.46563547
512,128,64,8,32,2,8,5.051631793333334
512,128,64,8,32,2,16,4.957438823333334
512,128,64,8,32,4,2,4.399996173333334
512,128,64,8,32,4,4,4.393270176666666
512,128,64,8,32,4,8,5.13000553
512,128,64,8,32,4,16,33.91073014666667
512,128,64,8,32,8,2,4.373223306666667
512,128,64,8,32,8,4,4.453188246666667
512,128,64,8,32,8,8,87.80845064
512,128,64,8,32,8,16,69.16315180666666
512,128,64,16,2,2,2,6.665161143333333
512,128,64,16,2,4,2,7.461765826666666
512,128,64,16,2,8,2,6.619633756666667
512,128,64,16,2,16,2,6.569722023333333
512,128,64,16,4,2,2,11.70617371
512,128,64,16,4,2,4,49.753367833333336
512,128,64,16,4,4,2,12.073141786666667
512,128,64,16,4,4,4,36.74583783333333
512,128,64,16,4,8,2,11.649272029999999
512,128,64,16,4,8,4,6.890472963333333
512,128,64,16,4,16,2,11.712830939999998
512,128,64,16,4,16,4,63.41563874333333
512,128,64,16,8,2,2,6.929486056666667
512,128,64,16,8,2,4,13.560122173333333
512,128,64,16,8,2,8,58.57301522
512,128,64,16,8,4,2,6.9314166733333336
512,128,64,16,8,4,4,13.040963316666666
512,128,64,16,8,4,8,4.49147965
512,128,64,16,8,8,2,6.728814643333334
512,128,64,16,8,8,4,10.013209266666665
512,128,64,16,8,8,8,85.42637179333333
512,128,64,16,8,16,2,6.713509343333333
512,128,64,16,8,16,4,90.56461213333333
512,128,64,16,8,16,8,87.43277645666666
512,128,64,16,16,2,2,6.416673976666668
512,128,64,16,16,2,4,11.767433626666667
512,128,64,16,16,2,8,5.30632099
512,128,64,16,16,2,16,4.242372993333333
512,128,64,16,16,4,2,6.357209656666666
512,128,64,16,16,4,4,9.226664340000001
512,128,64,16,16,4,8,5.175938339999999
512,128,64,16,16,4,16,65.80910356666666
512,128,64,16,16,8,2,6.459470986666667
512,128,64,16,16,8,4,9.378705969999999
512,128,64,16,16,8,8,54.436092290000005
512,128,64,16,16,8,16,113.3547149
512,128,64,16,16,16,2,6.434640819999999
512,128,64,16,16,16,4,162.71757914333332
512,128,64,16,16,16,8,118.71886616
512,128,64,16,16,16,16,113.86658472333333
512,128,64,16,32,2,2,5.5353999866666665
512,128,64,16,32,2,4,9.46860058
512,128,64,16,32,2,8,5.58142361
512,128,64,16,32,2,16,5.14652695
512,128,64,16,32,4,2,5.317816479999999
512,128,64,16,32,4,4,8.951570023333334
512,128,64,16,32,4,8,5.3543594966666666
512,128,64,16,32,4,16,33.47979123
512,128,64,16,32,8,2,5.274327629999999
512,128,64,16,32,8,4,9.046846633333335
512,128,64,16,32,8,8,86.36445968666666
512,128,64,16,32,8,16,67.59072298000001
512,128,64,16,32,16,2,5.615990790000001
512,128,64,16,32,16,4,268.1365690733333
512,128,64,16,32,16,8,216.93239631333336
512,128,64,16,32,16,16,141.92234929666668
512,128,64,32,2,2,2,6.787409313333333
512,128,64,32,2,4,2,6.791848306666666
512,128,64,32,2,8,2,6.92191597
512,128,64,32,2,16,2,6.840595969999999
512,128,64,32,4,2,2,73.95518263666668
512,128,64,32,4,2,4,6.5130222966666675
512,128,64,32,4,4,2,21.931933553333334
512,128,64,32,4,4,4,5.43676764
512,128,64,32,4,8,2,21.427003966666668
512,128,64,32,4,8,4,6.33500898
512,128,64,32,4,16,2,21.47356718
512,128,64,32,4,16,4,59.47767402666667
512,128,64,32,8,2,2,112.59667362666667
512,128,64,32,8,2,4,10.725391313333333
512,128,64,32,8,2,8,5.367385656666667
512,128,64,32,8,4,2,23.699757286666667
512,128,64,32,8,4,4,10.126259966666666
512,128,64,32,8,4,8,5.086844653333334
512,128,64,32,8,8,2,18.83068228666667
512,128,64,32,8,8,4,10.461256306666668
512,128,64,32,8,8,8,85.34590817666667
512,128,64,32,8,16,2,19.868561136666663
512,128,64,32,8,16,4,85.61996787666666
512,128,64,32,8,16,8,87.25837080666666
512,128,64,32,16,2,2,193.6987362733333
512,128,64,32,16,2,4,9.841309656666667
512,128,64,32,16,2,8,6.88109166
512,128,64,32,16,2,16,5.363944663333333
512,128,64,32,16,4,2,24.013120963333336
512,128,64,32,16,4,4,10.554010996666666
512,128,64,32,16,4,8,6.687996000000001
512,128,64,32,16,4,16,65.22075901666668
512,128,64,32,16,8,2,17.803435719999996
512,128,64,32,16,8,4,9.56525437
512,128,64,32,16,8,8,51.800201679999994
512,128,64,32,16,8,16,113.44176201999997
512,128,64,32,16,16,2,18.10553267
512,128,64,32,16,16,4,162.27872586333334
512,128,64,32,16,16,8,118.43412513333334
512,128,64,32,16,16,16,113.51096604666668
512,128,64,32,32,2,2,25.171257683333334
512,128,64,32,32,2,4,11.96837767
512,128,64,32,32,2,8,6.84047033
512,128,64,32,32,2,16,5.32394766
512,128,64,32,32,4,2,23.743808296666668
512,128,64,32,32,4,4,10.620623656666666
512,128,64,32,32,4,8,6.529824326666667
512,128,64,32,32,4,16,33.27458097333333
512,128,64,32,32,8,2,17.45213734
512,128,64,32,32,8,4,9.237882326666666
512,128,64,32,32,8,8,83.59458661000001
512,128,64,32,32,8,16,65.03065314000001
512,128,64,32,32,16,2,17.709204359999998
512,128,64,32,32,16,4,269.2544060166666
512,128,64,32,32,16,8,190.14320937333332
512,128,64,32,32,16,16,126.06015753666667
512,128,128,2,2,2,2,53.612152386666665
512,128,128,2,4,2,2,41.64708742
512,128,128,2,4,2,4,15.005607650000002
512,128,128,2,8,2,2,12.3221022
512,128,128,2,8,2,4,30.643646076666663
512,128,128,2,8,2,8,8.09524901
512,128,128,2,16,2,2,19.587759963333337
512,128,128,2,16,2,4,20.28423890666667
512,128,128,2,16,2,8,4.375110336666666
512,128,128,2,16,2,16,4.84229634
512,128,128,2,32,2,2,19.308125836666665
512,128,128,2,32,2,4,38.54644314666666
512,128,128,2,32,2,8,3.08548731
512,128,128,2,32,2,16,3.1110923099999996
512,128,128,4,2,2,2,15.174692623333334
512,128,128,4,2,4,2,15.230501843333334
512,128,128,4,4,2,2,8.248897043333333
512,128,128,4,4,2,4,8.42488903
512,128,128,4,4,4,2,31.49849047333333
512,128,128,4,4,4,4,8.30968187
512,128,128,4,8,2,2,5.948936233333334
512,128,128,4,8,2,4,4.73387525
512,128,128,4,8,2,8,4.677431920000001
512,128,128,4,8,4,2,9.580790886666668
512,128,128,4,8,4,4,5.66361699
512,128,128,4,8,4,8,4.706845993333333
512,128,128,4,16,2,2,16.96612877
512,128,128,4,16,2,4,2.8953170900000003
512,128,128,4,16,2,8,2.880132093333333
512,128,128,4,16,2,16,3.1376076166666667
512,128,128,4,16,4,2,17.124866726666667
512,128,128,4,16,4,4,2.87409903
512,128,128,4,16,4,8,2.864226363333333
512,128,128,4,16,4,16,65.08352965
512,128,128,4,32,2,2,17.171484300000003
512,128,128,4,32,2,4,3.34918833
512,128,128,4,32,2,8,3.3586193300000002
512,128,128,4,32,2,16,5.29757133
512,128,128,4,32,4,2,17.038580593333332
512,128,128,4,32,4,4,3.3728257333333342
512,128,128,4,32,4,8,3.390893736666666
512,128,128,4,32,4,16,33.56565529666666
512,128,128,8,2,2,2,8.78625319
512,128,128,8,2,4,2,8.973706096666668
512,128,128,8,2,8,2,8.737021753333334
512,128,128,8,4,2,2,5.097547076666666
512,128,128,8,4,2,4,5.781056143333333
512,128,128,8,4,4,2,4.968279456666667
512,128,128,8,4,4,4,5.792144800000001
512,128,128,8,4,8,2,6.995729373333334
512,128,128,8,4,8,4,5.7809500300000005
512,128,128,8,8,2,2,3.715441353333333
512,128,128,8,8,2,4,3.7770253399999993
512,128,128,8,8,2,8,34.25604575
512,128,128,8,8,4,2,3.723134143333333
512,128,128,8,8,4,4,3.738989540000001
512,128,128,8,8,4,8,3.784808536666667
512,128,128,8,8,8,2,3.692064873333333
512,128,128,8,8,8,4,3.7266282100000003
512,128,128,8,8,8,8,85.67529911
512,128,128,8,16,2,2,4.273602683333333
512,128,128,8,16,2,4,4.3359870166666665
512,128,128,8,16,2,8,5.423127686666667
512,128,128,8,16,2,16,3.609446346666666
512,128,128,8,16,4,2,4.3156496833333335
512,128,128,8,16,4,4,4.306050006666667
512,128,128,8,16,4,8,5.449933673333334
512,128,128,8,16,4,16,65.53979716666666
512,128,128,8,16,8,2,4.3131739866666665
512,128,128,8,16,8,4,4.27954032
512,128,128,8,16,8,8,56.55415267
512,128,128,8,16,8,16,114.04620388000001
512,128,128,8,32,2,2,4.4550476733333335
512,128,128,8,32,2,4,4.4639056733333335
512,128,128,8,32,2,8,5.027499339999999
512,128,128,8,32,2,16,4.94254568
512,128,128,8,32,4,2,4.433905676666667
512,128,128,8,32,4,4,4.383377013333334
512,128,128,8,32,4,8,6.406666693333333
512,128,128,8,32,4,16,33.89715313333334
512,128,128,8,32,8,2,4.358566676666666
512,128,128,8,32,8,4,4.397484003333333
512,128,128,8,32,8,8,87.58946006000001
512,128,128,8,32,8,16,69.28581408000001
512,128,128,16,2,2,2,6.906477013333333
512,128,128,16,2,4,2,7.750987336666667
512,128,128,16,2,8,2,7.070923673333334
512,128,128,16,2,16,2,6.958736996666667
512,128,128,16,4,2,2,12.935314326666667
512,128,128,16,4,2,4,49.46654868666667
512,128,128,16,4,4,2,12.774710673333335
512,128,128,16,4,4,4,36.45508362
512,128,128,16,4,8,2,12.129819303333333
512,128,128,16,4,8,4,7.026257296666667
512,128,128,16,4,16,2,12.0997746
512,128,128,16,4,16,4,64.02258794
512,128,128,16,8,2,2,7.1076983
512,128,128,16,8,2,4,13.60911565
512,128,128,16,8,2,8,58.61621985333333
512,128,128,16,8,4,2,7.095406016666666
512,128,128,16,8,4,4,13.144751033333334
512,128,128,16,8,4,8,4.6319050100000005
512,128,128,16,8,8,2,7.080028686666668
512,128,128,16,8,8,4,9.819524659999999
512,128,128,16,8,8,8,85.44597232
512,128,128,16,8,16,2,7.073011663333333
512,128,128,16,8,16,4,90.5988869
512,128,128,16,8,16,8,87.10385536666668
512,128,128,16,16,2,2,6.347173683333334
512,128,128,16,16,2,4,10.249821696666665
512,128,128,16,16,2,8,5.428965666666667
512,128,128,16,16,2,16,4.319636333333333
512,128,128,16,16,4,2,6.398885666666667
512,128,128,16,16,4,4,9.399862330000001
512,128,128,16,16,4,8,5.213239996666666
512,128,128,16,16,4,16,65.27024424666666
512,128,128,16,16,8,2,6.452820163333334
512,128,128,16,16,8,4,9.538610686666665
512,128,128,16,16,8,8,52.809573626666676
512,128,128,16,16,8,16,113.36014939
512,128,128,16,16,16,2,6.44829038
512,128,128,16,16,16,4,161.71691506333335
512,128,128,16,16,16,8,118.68941454666667
512,128,128,16,16,16,16,114.70907858000001
512,128,128,16,32,2,2,5.3464193133333335
512,128,128,16,32,2,4,9.259548933333335
512,128,128,16,32,2,8,5.662966446666666
512,128,128,16,32,2,16,5.0556624333333335
512,128,128,16,32,4,2,5.296583716666667
512,128,128,16,32,4,4,9.08837775
512,128,128,16,32,4,8,5.210648046666667
512,128,128,16,32,4,16,33.494782736666664
512,128,128,16,32,8,2,5.31805101
512,128,128,16,32,8,4,9.03817237
512,128,128,16,32,8,8,85.09682992666666
512,128,128,16,32,8,16,66.9693451
512,128,128,16,32,16,2,5.28076733
512,128,128,16,32,16,4,267.2314698333334
512,128,128,16,32,16,8,216.75174268333333
512,128,128,16,32,16,16,142.51085321333332
512,128,128,32,2,2,2,7.105539680000001
512,128,128,32,2,4,2,7.206652676666666
512,128,128,32,2,8,2,7.157968003333332
512,128,128,32,2,16,2,7.326133669999999
512,128,128,32,4,2,2,74.69179512333335
512,128,128,32,4,2,4,6.867561326666667
512,128,128,32,4,4,2,22.01623834
512,128,128,32,4,4,4,5.55033701
512,128,128,32,4,8,2,21.527977866666667
512,128,128,32,4,8,4,6.445720056666666
512,128,128,32,4,16,2,22.066303376666667
512,128,128,32,4,16,4,59.532359086666666
512,128,128,32,8,2,2,112.60987838000001
512,128,128,32,8,2,4,10.59911168
512,128,128,32,8,2,8,5.365504006666667
512,128,128,32,8,4,2,23.75834135
512,128,128,32,8,4,4,10.258934333333332
512,128,128,32,8,4,8,5.157608
512,128,128,32,8,8,2,19.44663733333333
512,128,128,32,8,8,4,10.419216013333333
512,128,128,32,8,8,8,85.97901220333333
512,128,128,32,8,16,2,19.705772306666663
512,128,128,32,8,16,4,85.66263505
512,128,128,32,8,16,8,87.29435105333333
512,128,128,32,16,2,2,193.70539737333334
512,128,128,32,16,2,4,9.809257663333334
512,128,128,32,16,2,8,6.8907329933333346
512,128,128,32,16,2,16,5.34987066
512,128,128,32,16,4,2,23.88558728
512,128,128,32,16,4,4,10.43743532
512,128,128,32,16,4,8,6.61274499
512,128,128,32,16,4,16,65.24124992666667
512,128,128,32,16,8,2,18.061916606666667
512,128,128,32,16,8,4,9.6345453
512,128,128,32,16,8,8,51.773012640000005
512,128,128,32,16,8,16,113.64372165
512,128,128,32,16,16,2,18.097525580000003
512,128,128,32,16,16,4,164.54859667666668
512,128,128,32,16,16,8,117.94529408000002
512,128,128,32,16,16,16,113.47172896666666
512,128,128,32,32,2,2,24.834010396666667
512,128,128,32,32,2,4,11.854462716666667
512,128,128,32,32,2,8,6.812203019999999
512,128,128,32,32,2,16,5.32589068
512,128,128,32,32,4,2,23.454594766666666
512,128,128,32,32,4,4,10.446360366666667
512,128,128,32,32,4,8,6.585247016666665
512,128,128,32,32,4,16,33.24719358666667
512,128,128,32,32,8,2,17.5663887
512,128,128,32,32,8,4,9.286080763333333
512,128,128,32,32,8,8,82.56010012666665
512,128,128,32,32,8,16,65.10097890666667
512,128,128,32,32,16,2,17.563807306666664
512,128,128,32,32,16,4,269.20923187
512,128,128,32,32,16,8,189.57874128
512,128,128,32,32,16,16,125.21936626666667
512,128,256,2,2,2,2,53.562138250000004
512,128,256,2,4,2,2,41.603259656666665
512,128,256,2,4,2,4,14.992049966666666
512,128,256,2,8,2,2,12.50533656
512,128,256,2,8,2,4,30.60343771666667
512,128,256,2,8,2,8,8.225167836666667
512,128,256,2,16,2,2,19.60098901
512,128,256,2,16,2,4,20.291750949999997
512,128,256,2,16,2,8,4.38999443
512,128,256,2,16,2,16,4.882326773333333
512,128,256,2,32,2,2,19.29480423
512,128,256,2,32,2,4,38.54784205
512,128,256,2,32,2,8,3.0777476666666668
512,128,256,2,32,2,16,3.0673806666666663
512,128,256,4,2,2,2,15.503032943333334
512,128,256,4,2,4,2,15.510094703333333
512,128,256,4,4,2,2,9.148466873333334
512,128,256,4,4,2,4,8.406951166666666
512,128,256,4,4,4,2,32.02645437333333
512,128,256,4,4,4,4,8.476834006666666
512,128,256,4,8,2,2,6.083666333333333
512,128,256,4,8,2,4,5.104599669999999
512,128,256,4,8,2,8,4.822005333333333
512,128,256,4,8,4,2,9.644539656666666
512,128,256,4,8,4,4,4.582063326666667
512,128,256,4,8,4,8,4.82790033
512,128,256,4,16,2,2,16.97409978333333
512,128,256,4,16,2,4,2.925807573333333
512,128,256,4,16,2,8,2.916613273333333
512,128,256,4,16,2,16,3.2245919633333333
512,128,256,4,16,4,2,16.974532483333334
512,128,256,4,16,4,4,2.87231799
512,128,256,4,16,4,8,2.8756803266666666
512,128,256,4,16,4,16,65.63532834
512,128,256,4,32,2,2,17.023587989999996
512,128,256,4,32,2,4,3.3888553233333334
512,128,256,4,32,2,8,3.344009656666666
512,128,256,4,32,2,16,5.328762653333333
512,128,256,4,32,4,2,17.04545530333333
512,128,256,4,32,4,4,3.36710466
512,128,256,4,32,4,8,3.37077966
512,128,256,4,32,4,16,33.53305226333333
512,128,256,8,2,2,2,9.187311983333332
512,128,256,8,2,4,2,8.96842532
512,128,256,8,2,8,2,9.08528132
512,128,256,8,4,2,2,5.2591679933333335
512,128,256,8,4,2,4,6.10235999
512,128,256,8,4,4,2,5.301206659999999
512,128,256,8,4,4,4,6.090412326666667
512,128,256,8,4,8,2,7.123212990000002
512,128,256,8,4,8,4,6.098968993333334
512,128,256,8,8,2,2,3.8759959933333334
512,128,256,8,8,2,4,3.798351656666667
512,128,256,8,8,2,8,34.228479609999994
512,128,256,8,8,4,2,3.89198666
512,128,256,8,8,4,4,3.801820993333333
512,128,256,8,8,4,8,4.032569329999999
512,128,256,8,8,8,2,3.836058326666667
512,128,256,8,8,8,4,3.87281998
512,128,256,8,8,8,8,85.15873860666666
512,128,256,8,16,2,2,4.335534663333333
512,128,256,8,16,2,4,4.286288993333333
512,128,256,8,16,2,8,5.435508996666667
512,128,256,8,16,2,16,3.59825266
512,128,256,8,16,4,2,4.330114676666667
512,128,256,8,16,4,4,4.301927016666667
512,128,256,8,16,4,8,5.42634502
512,128,256,8,16,4,16,65.6191227
512,128,256,8,16,8,2,4.341223713333334
512,128,256,8,16,8,4,4.28751138
512,128,256,8,16,8,8,56.060575916666664
512,128,256,8,16,8,16,113.39722987999998
512,128,256,8,32,2,2,4.427516699999999
512,128,256,8,32,2,4,4.395289366666667
512,128,256,8,32,2,8,5.017446026666667
512,128,256,8,32,2,16,5.026009346666667
512,128,256,8,32,4,2,4.379078346666667
512,128,256,8,32,4,4,4.394308013333333
512,128,256,8,32,4,8,6.39227767
512,128,256,8,32,4,16,33.400358686666664
512,128,256,8,32,8,2,4.38450634
512,128,256,8,32,8,4,4.391248013333334
512,128,256,8,32,8,8,87.93701699
512,128,256,8,32,8,16,69.36413115333335
512,128,256,16,2,2,2,7.154451673333333
512,128,256,16,2,4,2,7.9751400100000005
512,128,256,16,2,8,2,7.238348673333333
512,128,256,16,2,16,2,7.3952453400000016
512,128,256,16,4,2,2,13.003918003333332
512,128,256,16,4,2,4,49.817986813333334
512,128,256,16,4,4,2,12.396111056666667
512,128,256,16,4,4,4,36.646784636666666
512,128,256,16,4,8,2,13.18062169
512,128,256,16,4,8,4,7.247387666666667
512,128,256,16,4,16,2,12.279735013333333
512,128,256,16,4,16,4,63.596912733333326
512,128,256,16,8,2,2,6.909476663333333
512,128,256,16,8,2,4,13.814977323333332
512,128,256,16,8,2,8,58.647128159999994
512,128,256,16,8,4,2,7.299371916666666
512,128,256,16,8,4,4,13.144505249999998
512,128,256,16,8,4,8,4.73832897
512,128,256,16,8,8,2,7.181857646666668
512,128,256,16,8,8,4,10.132584973333332
