nc,kc,mc,mr,nr,mv,nu,time
512,64,256,32,4,2,2,65.95504428666668
512,64,256,32,4,2,4,7.164093083333333
512,64,256,32,4,4,2,20.63000360666667
512,64,256,32,4,4,4,5.758562426666668
512,64,256,32,4,8,2,20.49092058
512,64,256,32,4,8,4,6.642015063333333
512,64,256,32,4,16,2,20.62721123
512,64,256,32,4,16,4,52.48168507333333
512,64,256,32,8,2,2,97.92824195333333
512,64,256,32,8,2,4,9.812410536666668
512,64,256,32,8,2,8,5.1607016
512,64,256,32,8,4,2,21.320549763333336
512,64,256,32,8,4,4,9.307935646666666
512,64,256,32,8,4,8,5.569701333333334
512,64,256,32,8,8,2,17.005262289999997
512,64,256,32,8,8,4,9.47394662
512,64,256,32,8,8,8,74.74959666666668
512,64,256,32,8,16,2,18.218892243333332
512,64,256,32,8,16,4,74.75253519
512,64,256,32,8,16,8,76.43543789333334
512,64,256,32,16,2,2,168.76598069666667
512,64,256,32,16,2,4,8.735473633333335
512,64,256,32,16,2,8,6.307100643333333
512,64,256,32,16,2,16,5.047081653333333
512,64,256,32,16,4,2,20.893777266666667
512,64,256,32,16,4,4,9.257515966666666
512,64,256,32,16,4,8,5.9962379766666665
512,64,256,32,16,4,16,57.24323744000001
512,64,256,32,16,8,2,16.229772933333333
512,64,256,32,16,8,4,8.48243765
512,64,256,32,16,8,8,44.13560005666667
512,64,256,32,16,8,16,98.76845556
512,64,256,32,16,16,2,16.901199123333335
512,64,256,32,16,16,4,141.20085521333334
512,64,256,32,16,16,8,102.63041336
512,64,256,32,16,16,16,98.97042335666666
512,64,256,32,32,2,2,21.954107623333336
512,64,256,32,32,2,4,11.56031931
512,64,256,32,32,2,8,6.087237653333333
512,64,256,32,32,2,16,4.963541653333333
512,64,256,32,32,4,2,20.635075553333337
512,64,256,32,32,4,4,9.278579273333333
512,64,256,32,32,4,8,5.90350196
512,64,256,32,32,4,16,29.27660983333334
512,64,256,32,32,8,2,15.40062027
512,64,256,32,32,8,4,8.220270633333334
512,64,256,32,32,8,8,70.87419863999999
512,64,256,32,32,8,16,56.71420428
512,64,256,32,32,16,2,15.93322949
512,64,256,32,32,16,4,234.36114395333334
512,64,256,32,32,16,8,164.76929343666666
512,64,256,32,32,16,16,109.22484511666667
512,64,512,2,2,2,2,46.936864856666666
512,64,512,2,4,2,2,11.796577253333334
512,64,512,2,4,2,4,11.689480673333334
512,64,512,2,8,2,2,6.3585393366666665
512,64,512,2,8,2,4,6.35757459
512,64,512,2,8,2,8,6.937404576666668
512,64,512,2,16,2,2,4.144760276666667
512,64,512,2,16,2,4,4.14610961
